sst,Latitude,Longitude,Date,site,subsite,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,DHW_value,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
26.65,-14.0574,121.783,1987-07-09,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.2846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.71,-14.0574,121.783,1987-07-10,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.224680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.79,-14.0574,121.783,1987-07-11,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.144680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.55,-14.0574,121.783,1987-07-12,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3846809395801323,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.18,-14.0574,121.783,1987-07-13,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.7546809395801333,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.84,-14.0574,121.783,1987-07-14,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.094680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.75,-14.0574,121.783,1987-07-15,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.184680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.94,-14.0574,121.783,1987-07-16,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.9946809395801317,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.15,-14.0574,121.783,1987-07-17,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.7846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.57,-14.0574,121.783,1987-07-18,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3646809395801327,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.38,-14.0574,121.783,1987-07-19,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.554680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.07,-14.0574,121.783,1987-07-20,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.8646809395801327,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.69,-14.0574,121.783,1987-07-21,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.2446809395801317,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.56,-14.0574,121.783,1987-07-22,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3746809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.4,-14.0574,121.783,1987-07-23,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.5346809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.91,-14.0574,121.783,1987-07-24,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.0246809395801328,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.89,-14.0574,121.783,1987-07-25,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.0446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.14,-14.0574,121.783,1987-07-26,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.7946809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.37,-14.0574,121.783,1987-07-27,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.564680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.78,-14.0574,121.783,1987-07-28,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.1546809395801318,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.83,-14.0574,121.783,1987-07-29,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.1046809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.09,-14.0574,121.783,1987-07-30,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.8446809395801331,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.51,-14.0574,121.783,1987-07-31,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.4246809395801314,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.56,-14.0574,121.783,1987-08-01,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3746809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.58,-14.0574,121.783,1987-08-02,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3546809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.53,-14.0574,121.783,1987-08-03,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.404680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.56,-14.0574,121.783,1987-08-04,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3746809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.47,-14.0574,121.783,1987-08-05,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.464680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.27,-14.0574,121.783,1987-08-06,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.6646809395801334,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.23,-14.0574,121.783,1987-08-07,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.7046809395801326,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.2,-14.0574,121.783,1987-08-08,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.7346809395801337,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.43,-14.0574,121.783,1987-08-09,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.5046809395801333,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.4,-14.0574,121.783,1987-08-10,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.5346809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.35,-14.0574,121.783,1987-08-11,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.5846809395801316,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.29,-14.0574,121.783,1987-08-12,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.644680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.3,-14.0574,121.783,1987-08-13,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.6346809395801323,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.42,-14.0574,121.783,1987-08-14,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.5146809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.39,-14.0574,121.783,1987-08-15,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.5446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.34,-14.0574,121.783,1987-08-16,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.594680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.35,-14.0574,121.783,1987-08-17,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.5846809395801316,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.54,-14.0574,121.783,1987-08-18,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.394680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.6,-14.0574,121.783,1987-08-19,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3346809395801316,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.2,-14.0574,121.783,1987-08-20,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.7346809395801337,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.15,-14.0574,121.783,1987-08-21,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.7846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.39,-14.0574,121.783,1987-08-22,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.5446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.82,-14.0574,121.783,1987-08-23,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.1146809395801327,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.67,-14.0574,121.783,1987-08-24,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.2646809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.72,-14.0574,121.783,1987-08-25,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.214680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.65,-14.0574,121.783,1987-08-26,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.2846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.34,-14.0574,121.783,1987-08-27,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.594680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.42,-14.0574,121.783,1987-08-28,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.5146809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.5,-14.0574,121.783,1987-08-29,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.434680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.59,-14.0574,121.783,1987-08-30,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.344680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.58,-14.0574,121.783,1987-08-31,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3546809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.68,-14.0574,121.783,1987-09-01,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.2546809395801333,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.41,-14.0574,121.783,1987-09-02,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.524680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.25,-14.0574,121.783,1987-09-03,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.684680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.89,-14.0574,121.783,1987-09-04,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.0446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.3,-14.0574,121.783,1987-09-05,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.6346809395801323,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.1,-14.0574,121.783,1987-09-06,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.8346809395801316,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.14,-14.0574,121.783,1987-09-07,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.7946809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.83,-14.0574,121.783,1987-09-08,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.1046809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.66,-14.0574,121.783,1987-09-09,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.274680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.21,-14.0574,121.783,1987-09-10,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.724680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.26,-14.0574,121.783,1987-09-11,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.6746809395801314,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.34,-14.0574,121.783,1987-09-12,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.594680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.67,-14.0574,121.783,1987-09-13,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.2646809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.35,-14.0574,121.783,1987-09-14,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.5846809395801316,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.65,-14.0574,121.783,1987-09-15,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.2846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.89,-14.0574,121.783,1987-09-16,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-3.0446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.21,-14.0574,121.783,1987-09-17,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.724680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.38,-14.0574,121.783,1987-09-18,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.554680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.5,-14.0574,121.783,1987-09-19,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.434680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.43,-14.0574,121.783,1987-09-20,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.5046809395801333,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.54,-14.0574,121.783,1987-09-21,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.394680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.41,-14.0574,121.783,1987-09-22,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.524680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.79,-14.0574,121.783,1987-09-23,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.144680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.81,-14.0574,121.783,1987-09-24,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.1246809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.99,-14.0574,121.783,1987-09-25,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.9446809395801345,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.76,-14.0574,121.783,1987-09-26,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.1746809395801314,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.28,-14.0574,121.783,1987-09-27,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.6546809395801318,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.66,-14.0574,121.783,1987-09-28,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.27468093958013284,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.47,-14.0574,121.783,1987-09-29,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.4646809395801341,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.47,-14.0574,121.783,1987-09-30,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.4646809395801341,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.15,-14.0574,121.783,1987-10-01,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.7846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.11,-14.0574,121.783,1987-10-02,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.8246809395801336,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.01,-14.0574,121.783,1987-10-03,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.9246809395801314,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.5,-14.0574,121.783,1987-10-04,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.434680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.83,-14.0574,121.783,1987-10-05,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.1046809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.51,-14.0574,121.783,1987-10-06,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.4246809395801314,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.59,-14.0574,121.783,1987-10-07,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.344680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.84,-14.0574,121.783,1987-10-08,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.094680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.35,-14.0574,121.783,1987-10-09,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.5846809395801316,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.47,-14.0574,121.783,1987-10-10,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.464680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.39,-14.0574,121.783,1987-10-11,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.5446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.55,-14.0574,121.783,1987-10-12,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.3846809395801323,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.47,-14.0574,121.783,1987-10-13,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.464680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.31,-14.0574,121.783,1987-10-14,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.6246809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.72,-14.0574,121.783,1987-10-15,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.214680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.65,-14.0574,121.783,1987-10-16,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.2846809395801344,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.92,-14.0574,121.783,1987-10-17,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.0146809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.81,-14.0574,121.783,1987-10-18,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.1246809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.12,-14.0574,121.783,1987-10-19,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.814680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.7,-14.0574,121.783,1987-10-20,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.2346809395801337,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.04,-14.0574,121.783,1987-10-21,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.894680939580134,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
25.98,-14.0574,121.783,1987-10-22,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.9546809395801326,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.5,-14.0574,121.783,1987-10-23,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.434680939580133,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
26.83,-14.0574,121.783,1987-10-24,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-2.1046809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.19,-14.0574,121.783,1987-10-25,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.7446809395801317,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.19,-14.0574,121.783,1987-10-26,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.7446809395801317,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.87,-14.0574,121.783,1987-10-27,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.064680939580132,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.02,-14.0574,121.783,1987-10-28,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.9146809395801334,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.04,-14.0574,121.783,1987-10-29,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.8946809395801338,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.2,-14.0574,121.783,1987-10-30,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.7346809395801337,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.08,-14.0574,121.783,1987-10-31,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.8546809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.81,-14.0574,121.783,1987-11-01,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.1246809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.55,-14.0574,121.783,1987-11-02,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.3846809395801323,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.78,-14.0574,121.783,1987-11-03,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.1546809395801318,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.22,-14.0574,121.783,1987-11-04,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.7146809395801341,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.42,-14.0574,121.783,1987-11-05,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.5146809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.58,-14.0574,121.783,1987-11-06,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.3546809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.67,-14.0574,121.783,1987-11-07,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.2646809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.66,-14.0574,121.783,1987-11-08,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.2746809395801328,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.56,-14.0574,121.783,1987-11-09,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.3746809395801343,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.55,-14.0574,121.783,1987-11-10,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.3846809395801323,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.92,-14.0574,121.783,1987-11-11,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.0146809395801313,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.61,-14.0574,121.783,1987-11-12,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.32468093958013355,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.73,-14.0574,121.783,1987-11-13,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.20468093958013256,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.83,-14.0574,121.783,1987-11-14,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.10468093958013469,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.33,-14.0574,121.783,1987-11-15,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.6046809395801347,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.43,-14.0574,121.783,1987-11-16,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.5046809395801333,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.54,-14.0574,121.783,1987-11-17,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.39468093958013384,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.93,-14.0574,121.783,1987-11-18,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.0046809395801333,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
27.47,-14.0574,121.783,1987-11-19,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-1.4646809395801341,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
28.39,-14.0574,121.783,1987-11-20,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,-0.5446809395801324,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
29.22,-14.0574,121.783,1987-11-21,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,0.2853190604198659,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
29.64,-14.0574,121.783,1987-11-22,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,0.7053190604198676,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
30.03,-14.0574,121.783,1987-11-23,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,1.0953190604198682,0,0,1990,28.934680939580133,1985_to_1990,1.0953190604198682,0.1564741514885526,1,0
30.18,-14.0574,121.783,1987-11-24,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,1.2453190604198667,0,0,1990,28.934680939580133,1985_to_1990,1.2453190604198667,0.1779027229171238,1,0
29.96,-14.0574,121.783,1987-11-25,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,1.0253190604198679,0,0,1990,28.934680939580133,1985_to_1990,1.0253190604198679,0.14647415148855256,1,0
29.45,-14.0574,121.783,1987-11-26,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,0.5153190604198663,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
29.19,-14.0574,121.783,1987-11-27,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,0.2553190604198683,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
29.33,-14.0574,121.783,1987-11-28,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,0.3953190604198653,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
29.35,-14.0574,121.783,1987-11-29,Scott Reef,SCOTT_RPO_1,29.689999336376786,2019-01-01,0.41531906041986844,0,0,1990,28.934680939580133,1985_to_1990,0,0,1,0
