sst,Latitude,Longitude,Date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
28.400000000000002,-21.9,113.97,2011-04-26,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.5490821282906957,0,0,1988,25.850917871709306,1985_to_1990,2.5490821282906957,0.36415458975581366,1,1.3641545897558136,16.68658977094731
28.2,-21.9,113.97,2011-04-27,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.349082128290693,0,0,1988,25.850917871709306,1985_to_1990,2.349082128290693,0.3355831611843847,1,1.3355831611843847,16.692304056661598
27.79,-21.9,113.97,2011-04-28,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.9390821282906927,0,0,1988,25.850917871709306,1985_to_1990,1.9390821282906927,0.2770117326129561,1,1.277011732612956,16.688834668906498
27.97,-21.9,113.97,2011-04-29,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.1190821282906924,0,0,1988,25.850917871709306,1985_to_1990,2.1190821282906924,0.3027260183272418,1,1.3027260183272418,16.685569362784047
28.01,-21.9,113.97,2011-04-30,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.159082128290695,0,0,1988,25.850917871709306,1985_to_1990,2.159082128290695,0.3084403040415279,1,1.308440304041528,16.67434487298813
28.09,-21.9,113.97,2011-05-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.2390821282906934,0,0,1988,25.850917871709306,1985_to_1990,2.2390821282906934,0.31986887547009907,1,1.3198688754700991,16.66536528115139
28.060000000000002,-21.9,113.97,2011-05-02,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.209082128290696,0,0,1988,25.850917871709306,1985_to_1990,2.209082128290696,0.3155831611843851,1,1.3155831611843851,16.654753036253435
27.990000000000002,-21.9,113.97,2011-05-03,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.1390821282906956,0,0,1988,25.850917871709306,1985_to_1990,2.1390821282906956,0.30558316118438505,1,1.305583161184385,16.635977526049352
27.64,-21.9,113.97,2011-05-04,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.7890821282906941,0,0,1988,25.850917871709306,1985_to_1990,1.7890821282906941,0.2555831611843849,1,1.2555831611843848,16.61189589339629
27.46,-21.9,113.97,2011-05-05,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.6090821282906944,0,0,1988,25.850917871709306,1985_to_1990,1.6090821282906944,0.2298688754700992,1,1.2298688754700993,16.584957117886088
27.39,-21.9,113.97,2011-05-06,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.5390821282906941,0,0,1988,25.850917871709306,1985_to_1990,1.5390821282906941,0.21986887547009917,1,1.2198688754700993,16.561283648498332
27.330000000000002,-21.9,113.97,2011-05-07,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.4790821282906954,0,0,1988,25.850917871709306,1985_to_1990,1.4790821282906954,0.21129744689867078,1,1.2112974468986708,16.538834668906496
27.5,-21.9,113.97,2011-05-08,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.6490821282906936,0,0,1988,25.850917871709306,1985_to_1990,1.6490821282906936,0.2355831611843848,1,1.2355831611843848,16.51107956686568
