sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,TNT_DHM
28.178267065172413,-21.9,113.97,2012-02-01,TNT,CCI,27.873103671611112,2012-Feb,0.3051633935613012,0.3051633935613012
28.946444407096774,-21.9,113.97,2012-03-01,TNT,CCI,27.873103671611112,2012-Mar,1.0733407354856617,1.3785041290469628
28.128323365,-21.9,113.97,2012-04-01,TNT,CCI,27.873103671611112,2012-Apr,0.25521969338888795,1.6337238224358508
26.95321734,-21.9,113.97,2012-05-01,TNT,CCI,27.873103671611112,2012-May,-0.9198863316111137,0
25.085992431333334,-21.9,113.97,2012-06-01,TNT,CCI,27.873103671611112,2012-Jun,-2.7871112402777776,0
23.5151512883871,-21.9,113.97,2012-07-01,TNT,CCI,27.873103671611112,2012-Jul,-4.3579523832240135,0
23.125153375483873,-21.9,113.97,2012-08-01,TNT,CCI,27.873103671611112,2012-Aug,-4.7479502961272395,0
23.225993855333332,-21.9,113.97,2012-09-01,TNT,CCI,27.873103671611112,2012-Sep,-4.64710981627778,0
23.645477097419356,-21.9,113.97,2012-10-01,TNT,CCI,27.873103671611112,2012-Oct,-4.227626574191756,0
23.905992634666667,-21.9,113.97,2012-11-01,TNT,CCI,27.873103671611112,2012-Nov,-3.967111036944445,0
25.51160731064516,-21.9,113.97,2012-12-01,TNT,CCI,27.873103671611112,2012-Dec,-2.361496360965951,0
28.04289767354839,-21.9,113.97,2013-01-01,TNT,CCI,27.873103671611112,2013-Jan,0.16979400193727656,0.16979400193727656
29.452493285,-21.9,113.97,2013-02-01,TNT,CCI,27.873103671611112,2013-Feb,1.5793896133888872,1.7491836153261637
27.469993148064518,-21.9,113.97,2013-03-01,TNT,CCI,27.873103671611112,2013-Mar,-0.4031105235465944,0
28.359327189666665,-21.9,113.97,2013-04-01,TNT,CCI,27.873103671611112,2013-Apr,0.486223518055553,0.486223518055553
27.118056561290324,-21.9,113.97,2013-05-01,TNT,CCI,27.873103671611112,2013-May,-0.7550471103207883,0
25.078992717,-21.9,113.97,2013-06-01,TNT,CCI,27.873103671611112,2013-Jun,-2.7941109546111136,0
23.75870223483871,-21.9,113.97,2013-07-01,TNT,CCI,27.873103671611112,2013-Jul,-4.1144014367724004,0
23.261930207096775,-21.9,113.97,2013-08-01,TNT,CCI,27.873103671611112,2013-Aug,-4.611173464514337,0
23.036660766333334,-21.9,113.97,2013-09-01,TNT,CCI,27.873103671611112,2013-Sep,-4.836442905277778,0
23.37967096032258,-21.9,113.97,2013-10-01,TNT,CCI,27.873103671611112,2013-Oct,-4.493432711288531,0
