sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTNR1_DHM
26.81225806451613,-13.9851,121.8769,1990-07-01,SCOTTNR1,NOAA,29.78462572373863,1990-Jul,-2.972367659222499,0
26.701290322580643,-13.9851,121.8769,1990-08-01,SCOTTNR1,NOAA,29.78462572373863,1990-Aug,-3.083335401157985,0
27.444333333333333,-13.9851,121.8769,1990-09-01,SCOTTNR1,NOAA,29.78462572373863,1990-Sep,-2.3402923904052955,0
28.541290322580647,-13.9851,121.8769,1990-10-01,SCOTTNR1,NOAA,29.78462572373863,1990-Oct,-1.2433354011579816,0
31.400333333333332,-13.9851,121.8769,1990-11-01,SCOTTNR1,NOAA,29.78462572373863,1990-Nov,1.615707609594704,1.615707609594704
30.15451612903226,-13.9851,121.8769,1990-12-01,SCOTTNR1,NOAA,29.78462572373863,1990-Dec,0.3698904052936314,1.9855980148883354
29.94483870967742,-13.9851,121.8769,1991-01-01,SCOTTNR1,NOAA,29.78462572373863,1991-Jan,0.16021298593879152,2.145811000827127
28.22142857142857,-13.9851,121.8769,1991-02-01,SCOTTNR1,NOAA,29.78462572373863,1991-Feb,-1.5631971523100567,0
29.48709677419355,-13.9851,121.8769,1991-03-01,SCOTTNR1,NOAA,29.78462572373863,1991-Mar,-0.2975289495450788,0
28.98,-13.9851,121.8769,1991-04-01,SCOTTNR1,NOAA,29.78462572373863,1991-Apr,-0.8046257237386278,0
27.936451612903227,-13.9851,121.8769,1991-05-01,SCOTTNR1,NOAA,29.78462572373863,1991-May,-1.8481741108354015,0
27.747333333333334,-13.9851,121.8769,1991-06-01,SCOTTNR1,NOAA,29.78462572373863,1991-Jun,-2.0372923904052946,0
26.482903225806453,-13.9851,121.8769,1991-07-01,SCOTTNR1,NOAA,29.78462572373863,1991-Jul,-3.3017224979321753,0
26.256774193548388,-13.9851,121.8769,1991-08-01,SCOTTNR1,NOAA,29.78462572373863,1991-Aug,-3.5278515301902402,0
26.579666666666668,-13.9851,121.8769,1991-09-01,SCOTTNR1,NOAA,29.78462572373863,1991-Sep,-3.20495905707196,0
28.118709677419353,-13.9851,121.8769,1991-10-01,SCOTTNR1,NOAA,29.78462572373863,1991-Oct,-1.6659160463192748,0
28.466333333333335,-13.9851,121.8769,1991-11-01,SCOTTNR1,NOAA,29.78462572373863,1991-Nov,-1.3182923904052934,0
29.104193548387098,-13.9851,121.8769,1991-12-01,SCOTTNR1,NOAA,29.78462572373863,1991-Dec,-0.6804321753515303,0
29.612903225806452,-13.9851,121.8769,1992-01-01,SCOTTNR1,NOAA,29.78462572373863,1992-Jan,-0.1717224979321763,0
30.08103448275862,-13.9851,121.8769,1992-02-01,SCOTTNR1,NOAA,29.78462572373863,1992-Feb,0.2964087590199931,0.2964087590199931
30.500967741935483,-13.9851,121.8769,1992-03-01,SCOTTNR1,NOAA,29.78462572373863,1992-Mar,0.7163420181968547,1.0127507772168478
30.671666666666667,-13.9851,121.8769,1992-04-01,SCOTTNR1,NOAA,29.78462572373863,1992-Apr,0.8870409429280386,1.8997917201448864
30.053225806451614,-13.9851,121.8769,1992-05-01,SCOTTNR1,NOAA,29.78462572373863,1992-May,0.26860008271298597,2.1683918028578724
28.214,-13.9851,121.8769,1992-06-01,SCOTTNR1,NOAA,29.78462572373863,1992-Jun,-1.5706257237386296,0
27.124193548387098,-13.9851,121.8769,1992-07-01,SCOTTNR1,NOAA,29.78462572373863,1992-Jul,-2.6604321753515308,0
26.590645161290322,-13.9851,121.8769,1992-08-01,SCOTTNR1,NOAA,29.78462572373863,1992-Aug,-3.1939805624483064,0
26.97833333333333,-13.9851,121.8769,1992-09-01,SCOTTNR1,NOAA,29.78462572373863,1992-Sep,-2.8062923904052965,0
28.355806451612903,-13.9851,121.8769,1992-10-01,SCOTTNR1,NOAA,29.78462572373863,1992-Oct,-1.4288192721257253,0
29.544333333333334,-13.9851,121.8769,1992-11-01,SCOTTNR1,NOAA,29.78462572373863,1992-Nov,-0.24029239040529404,0
29.083225806451612,-13.9851,121.8769,1992-12-01,SCOTTNR1,NOAA,29.78462572373863,1992-Dec,-0.70139991728701645,0
29.359354838709677,-13.9851,121.8769,1993-01-01,SCOTTNR1,NOAA,29.78462572373863,1993-Jan,-0.42527088502895083,0
28.059285714285714,-13.9851,121.8769,1993-02-01,SCOTTNR1,NOAA,29.78462572373863,1993-Feb,-1.725340009452914,0
29.364516129032257,-13.9851,121.8769,1993-03-01,SCOTTNR1,NOAA,29.78462572373863,1993-Mar,-0.4201095947063713,0
29.445,-13.9851,121.8769,1993-04-01,SCOTTNR1,NOAA,29.78462572373863,1993-Apr,-0.339625723738628,0
28.71741935483871,-13.9851,121.8769,1993-05-01,SCOTTNR1,NOAA,29.78462572373863,1993-May,-1.0672063688999174,0
27.498666666666665,-13.9851,121.8769,1993-06-01,SCOTTNR1,NOAA,29.78462572373863,1993-Jun,-2.2859590570719632,0
26.49741935483871,-13.9851,121.8769,1993-07-01,SCOTTNR1,NOAA,29.78462572373863,1993-Jul,-3.28720636889992,0
26.37741935483871,-13.9851,121.8769,1993-08-01,SCOTTNR1,NOAA,29.78462572373863,1993-Aug,-3.4072063688999172,0
26.890666666666668,-13.9851,121.8769,1993-09-01,SCOTTNR1,NOAA,29.78462572373863,1993-Sep,-2.89395905707196,0
27.872258064516128,-13.9851,121.8769,1993-10-01,SCOTTNR1,NOAA,29.78462572373863,1993-Oct,-1.9123676592225003,0
28.899333333333335,-13.9851,121.8769,1993-11-01,SCOTTNR1,NOAA,29.78462572373863,1993-Nov,-0.8852923904052936,0
29.76322580645161,-13.9851,121.8769,1993-12-01,SCOTTNR1,NOAA,29.78462572373863,1993-Dec,-0.021399917287016734,0
30.14548387096774,-13.9851,121.8769,1994-01-01,SCOTTNR1,NOAA,29.78462572373863,1994-Jan,0.3608581472291128,0.3608581472291128
30.415714285714287,-13.9851,121.8769,1994-02-01,SCOTTNR1,NOAA,29.78462572373863,1994-Feb,0.631088561975659,0.9919467092047718
29.301612903225806,-13.9851,121.8769,1994-03-01,SCOTTNR1,NOAA,29.78462572373863,1994-Mar,-0.48301282051282257,0
29.170666666666666,-13.9851,121.8769,1994-04-01,SCOTTNR1,NOAA,29.78462572373863,1994-Apr,-0.6139590570719626,0
28.18548387096774,-13.9851,121.8769,1994-05-01,SCOTTNR1,NOAA,29.78462572373863,1994-May,-1.599141852770888,0
27.336333333333332,-13.9851,121.8769,1994-06-01,SCOTTNR1,NOAA,29.78462572373863,1994-Jun,-2.448292390405296,0
26.035806451612903,-13.9851,121.8769,1994-07-01,SCOTTNR1,NOAA,29.78462572373863,1994-Jul,-3.7488192721257256,0
25.32548387096774,-13.9851,121.8769,1994-08-01,SCOTTNR1,NOAA,29.78462572373863,1994-Aug,-4.4591418527708875,0
26.798333333333332,-13.9851,121.8769,1994-09-01,SCOTTNR1,NOAA,29.78462572373863,1994-Sep,-2.9862923904052963,0
27.786129032258064,-13.9851,121.8769,1994-10-01,SCOTTNR1,NOAA,29.78462572373863,1994-Oct,-1.9984966914805646,0
29.34133333333333,-13.9851,121.8769,1994-11-01,SCOTTNR1,NOAA,29.78462572373863,1994-Nov,-0.443292390405297,0
30.27709677419355,-13.9851,121.8769,1994-12-01,SCOTTNR1,NOAA,29.78462572373863,1994-Dec,0.49247105045492034,0.49247105045492034
29.73032258064516,-13.9851,121.8769,1995-01-01,SCOTTNR1,NOAA,29.78462572373863,1995-Jan,-0.054303143093466844,0
29.275714285714287,-13.9851,121.8769,1995-02-01,SCOTTNR1,NOAA,29.78462572373863,1995-Feb,-0.5089114380243416,0
29.126129032258063,-13.9851,121.8769,1995-03-01,SCOTTNR1,NOAA,29.78462572373863,1995-Mar,-0.6584966914805648,0
29.826999999999998,-13.9851,121.8769,1995-04-01,SCOTTNR1,NOAA,29.78462572373863,1995-Apr,0.042374276261369914,0.042374276261369914
29.089032258064517,-13.9851,121.8769,1995-05-01,SCOTTNR1,NOAA,29.78462572373863,1995-May,-0.6955934656741114,0
27.206,-13.9851,121.8769,1995-06-01,SCOTTNR1,NOAA,29.78462572373863,1995-Jun,-2.5786257237386287,0
26.04967741935484,-13.9851,121.8769,1995-07-01,SCOTTNR1,NOAA,29.78462572373863,1995-Jul,-3.7349483043837886,0
25.84032258064516,-13.9851,121.8769,1995-08-01,SCOTTNR1,NOAA,29.78462572373863,1995-Aug,-3.9443031430934674,0
27.14,-13.9851,121.8769,1995-09-01,SCOTTNR1,NOAA,29.78462572373863,1995-Sep,-2.6446257237386277,0
27.905483870967743,-13.9851,121.8769,1995-10-01,SCOTTNR1,NOAA,29.78462572373863,1995-Oct,-1.8791418527708856,0
29.397,-13.9851,121.8769,1995-11-01,SCOTTNR1,NOAA,29.78462572373863,1995-Nov,-0.3876257237386298,0
28.786451612903225,-13.9851,121.8769,1995-12-01,SCOTTNR1,NOAA,29.78462572373863,1995-Dec,-0.9981741108354036,0
29.123548387096776,-13.9851,121.8769,1996-01-01,SCOTTNR1,NOAA,29.78462572373863,1996-Jan,-0.6610773366418528,0
29.503793103448277,-13.9851,121.8769,1996-02-01,SCOTTNR1,NOAA,29.78462572373863,1996-Feb,-0.28083262029035083,0
29.228709677419353,-13.9851,121.8769,1996-03-01,SCOTTNR1,NOAA,29.78462572373863,1996-Mar,-0.5559160463192754,0
