sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTT_RPO_1_DHM
26.65806451612903,-14.0574,121.783,1989-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Aug,-3.077983465146275,0
27.416,-14.0574,121.783,1989-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Sep,-2.320047981275305,0
28.669032258064515,-14.0574,121.783,1989-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Oct,-1.0670157232107904,0
29.191,-14.0574,121.783,1989-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Nov,-0.5450479812753066,0
29.409354838709678,-14.0574,121.783,1989-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Dec,-0.3266931425656274,0
29.572580645161292,-14.0574,121.783,1990-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Jan,-0.16346733611401376,0
29.658214285714287,-14.0574,121.783,1990-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Feb,-0.0778336955610186,0
29.838064516129034,-14.0574,121.783,1990-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Mar,0.1020165348537283,0.1020165348537283
30.523666666666667,-14.0574,121.783,1990-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Apr,0.7876186853913616,0.8896352202450899
29.02,-14.0574,121.783,1990-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-May,-0.716047981275306,0
27.543666666666667,-14.0574,121.783,1990-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Jun,-2.192381314608639,0
26.800967741935484,-14.0574,121.783,1990-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Jul,-2.935080239339822,0
26.67967741935484,-14.0574,121.783,1990-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Aug,-3.056370561920467,0
27.428333333333335,-14.0574,121.783,1990-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Sep,-2.307714647941971,0
28.54193548387097,-14.0574,121.783,1990-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Oct,-1.194112497404337,0
31.431,-14.0574,121.783,1990-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Nov,1.6949520187246954,1.6949520187246954
30.178064516129034,-14.0574,121.783,1990-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1990-Dec,0.44201653485372816,2.1369685535784235
29.984193548387097,-14.0574,121.783,1991-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Jan,0.24814556711179137,2.385114120690215
28.216785714285713,-14.0574,121.783,1991-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Feb,-1.5192622669895925,0
29.526451612903227,-14.0574,121.783,1991-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Mar,-0.20959636837207896,0
28.965,-14.0574,121.783,1991-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Apr,-0.7710479812753057,0
27.93967741935484,-14.0574,121.783,1991-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-May,-1.7963705619204653,0
27.736,-14.0574,121.783,1991-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Jun,-2.000047981275305,0
26.473548387096773,-14.0574,121.783,1991-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Jul,-3.262499594178532,0
26.266774193548386,-14.0574,121.783,1991-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Aug,-3.4692737877269195,0
26.534666666666666,-14.0574,121.783,1991-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Sep,-3.201381314608639,0
28.151935483870968,-14.0574,121.783,1991-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Oct,-1.5841124974043375,0
28.368333333333332,-14.0574,121.783,1991-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Nov,-1.3677146479419733,0
29.031935483870967,-14.0574,121.783,1991-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1991-Dec,-0.7041124974043385,0
29.61032258064516,-14.0574,121.783,1992-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Jan,-0.12572540063014515,0
30.083793103448276,-14.0574,121.783,1992-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Feb,0.34774512217297016,0.34774512217297016
30.46451612903226,-14.0574,121.783,1992-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Mar,0.7284681477569528,1.076213269929923
30.685,-14.0574,121.783,1992-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Apr,0.9489520187246931,2.025165288654616
30.060967741935485,-14.0574,121.783,1992-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-May,0.3249197606601797,2.350085049314796
28.229666666666667,-14.0574,121.783,1992-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Jun,-1.5063813146086389,0
27.16225806451613,-14.0574,121.783,1992-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Jul,-2.573789916759175,0
26.57741935483871,-14.0574,121.783,1992-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Aug,-3.1586286264365953,0
26.944333333333333,-14.0574,121.783,1992-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Sep,-2.7917146479419728,0
28.33516129032258,-14.0574,121.783,1992-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Oct,-1.4008866909527242,0
29.564333333333334,-14.0574,121.783,1992-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Nov,-0.17171464794197178,0
29.106774193548386,-14.0574,121.783,1992-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1992-Dec,-0.6292737877269197,0
29.388387096774192,-14.0574,121.783,1993-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Jan,-0.34766088450111354,0
28.05857142857143,-14.0574,121.783,1993-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Feb,-1.677476552703876,0
29.39516129032258,-14.0574,121.783,1993-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Mar,-0.3408866909527255,0
29.459666666666667,-14.0574,121.783,1993-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Apr,-0.27638131460863846,0
28.753548387096775,-14.0574,121.783,1993-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-May,-0.982499594178531,0
27.538666666666668,-14.0574,121.783,1993-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Jun,-2.197381314608638,0
26.494193548387095,-14.0574,121.783,1993-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Jul,-3.2418544328882106,0
26.353548387096772,-14.0574,121.783,1993-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Aug,-3.382499594178533,0
26.872333333333334,-14.0574,121.783,1993-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Sep,-2.863714647941972,0
27.88483870967742,-14.0574,121.783,1993-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Oct,-1.8512092715978845,0
28.860333333333333,-14.0574,121.783,1993-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Nov,-0.8757146479419724,0
29.711612903225806,-14.0574,121.783,1993-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1993-Dec,-0.024435078049499737,0
30.169354838709676,-14.0574,121.783,1994-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Jan,0.4333068574343706,0.4333068574343706
30.361071428571428,-14.0574,121.783,1994-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Feb,0.6250234472961225,1.058330304730493
29.293870967741935,-14.0574,121.783,1994-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Mar,-0.4421770135333709,0
29.217666666666666,-14.0574,121.783,1994-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Apr,-0.5183813146086393,0
28.18741935483871,-14.0574,121.783,1994-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-May,-1.5486286264365958,0
27.311666666666667,-14.0574,121.783,1994-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Jun,-2.424381314608638,0
26.026451612903227,-14.0574,121.783,1994-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Jul,-3.709596368372079,0
25.309677419354838,-14.0574,121.783,1994-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Aug,-4.426370561920468,0
26.774,-14.0574,121.783,1994-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Sep,-2.9620479812753047,0
27.800967741935484,-14.0574,121.783,1994-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Oct,-1.9350802393398219,0
29.367,-14.0574,121.783,1994-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Nov,-0.3690479812753047,0
30.241290322580646,-14.0574,121.783,1994-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1994-Dec,0.5052423413053404,0.5052423413053404
29.816774193548387,-14.0574,121.783,1995-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Jan,0.08072621227308119,0.5859685535784216
29.332142857142856,-14.0574,121.783,1995-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Feb,-0.40390512413245006,0
29.13258064516129,-14.0574,121.783,1995-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Mar,-0.603467336114015,0
29.855,-14.0574,121.783,1995-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Apr,0.11895201872469485,0.11895201872469485
29.073870967741936,-14.0574,121.783,1995-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-May,-0.6621770135333698,0
27.231333333333332,-14.0574,121.783,1995-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Jun,-2.5047146479419737,0
26.03741935483871,-14.0574,121.783,1995-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Jul,-3.6986286264365944,0
25.833870967741937,-14.0574,121.783,1995-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Aug,-3.902177013533368,0
