Date,SrCa,sst,end_date,Latitude,Longitude,mmm_from_sst,mmm_from_sst_year_range,Site
1993-12-01,8.951,28.551345267752907,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-01-01,8.899,29.377716806569257,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-02-01,8.883,29.63198497235888,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-03-01,8.918,29.07577335969404,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-04-01,8.943,28.678479350647734,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-05-01,8.972,28.217618300154015,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-06-01,9.029,27.31178795952843,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-09-01,9.065,26.739684586501767,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1994-12-01,8.88,29.67966025344441,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-01-01,8.933,28.837396954266268,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-02-01,8.93,28.8850722353518,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-03-01,8.947,28.61491230920032,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-04-01,8.963,28.360644143410696,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-05-01,8.95,28.56723702811476,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-06-01,8.982,28.05870069653551,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-07-01,9.031,27.280004438804724,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-08-01,9.039,27.15287035590993,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-09-01,8.97,28.24940182087772,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-10-01,8.939,28.742046392095148,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-11-01,8.847,30.204088345385543,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1995-12-01,8.926,28.948639276799213,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-01-01,8.932,28.853288714628093,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-02-01,8.942,28.694371111009588,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-03-01,8.939,28.742046392095148,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-04-01,8.945,28.646695829924028,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-05-01,8.956,28.47188646594367,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-06-01,8.958,28.440102945219937,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-07-01,9.011,27.59783964604179,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-08-01,9.026,27.35946324061399,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-10-01,8.944,28.662587590285852,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-11-01,8.928,28.916855756075503,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1996-12-01,8.942,28.694371111009588,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-01-01,8.959,28.42421118485811,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-02-01,8.97,28.24940182087772,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-03-01,8.951,28.551345267752907,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-04-01,8.93,28.8850722353518,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-05-01,8.961,28.392427664134377,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-06-01,8.971,28.23351006051587,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-07-01,9.069,26.676117545054325,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-08-01,9.113,25.976880089132862,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-09-01,9.051,26.962169231567685,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-10-01,8.991,27.91567485327883,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-11-01,8.947,28.61491230920032,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1997-12-01,8.868,29.87036137778665,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-01-01,8.887,29.568417930911437,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-02-01,8.896,29.425392087654785,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-03-01,8.885,29.600201451635172,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-04-01,8.845,30.23587186610925,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-05-01,8.916,29.107556880417743,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-07-01,8.995,27.852107811831416,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-08-01,9.024,27.391246761337698,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-09-01,8.972,28.217618300154015,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-10-01,8.929,28.900963995713653,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1998-11-01,8.905,29.282366244398133,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
