sst,Latitude,Longitude,Date,end_date,site,subsite,date
29.18,-14.0574,121.783,2010-05-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-May-30
29.22,-14.0574,121.783,2010-05-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-May-31
29.13,-14.0574,121.783,2010-06-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-01
29.04,-14.0574,121.783,2010-06-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-02
28.97,-14.0574,121.783,2010-06-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-03
28.96,-14.0574,121.783,2010-06-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-04
28.98,-14.0574,121.783,2010-06-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-05
28.84,-14.0574,121.783,2010-06-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-06
28.57,-14.0574,121.783,2010-06-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-07
28.55,-14.0574,121.783,2010-06-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-08
28.54,-14.0574,121.783,2010-06-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-09
28.61,-14.0574,121.783,2010-06-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-10
28.39,-14.0574,121.783,2010-06-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-11
28.3,-14.0574,121.783,2010-06-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-12
28.36,-14.0574,121.783,2010-06-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-13
28.37,-14.0574,121.783,2010-06-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-14
28.27,-14.0574,121.783,2010-06-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-15
28.12,-14.0574,121.783,2010-06-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-16
28.03,-14.0574,121.783,2010-06-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-17
27.98,-14.0574,121.783,2010-06-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-18
27.900000000000002,-14.0574,121.783,2010-06-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-19
27.72,-14.0574,121.783,2010-06-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-20
27.71,-14.0574,121.783,2010-06-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-21
27.580000000000002,-14.0574,121.783,2010-06-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-22
27.560000000000002,-14.0574,121.783,2010-06-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-23
27.54,-14.0574,121.783,2010-06-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-24
27.7,-14.0574,121.783,2010-06-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-25
27.66,-14.0574,121.783,2010-06-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-26
27.61,-14.0574,121.783,2010-06-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-27
27.8,-14.0574,121.783,2010-06-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-28
27.7,-14.0574,121.783,2010-06-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-29
27.57,-14.0574,121.783,2010-06-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jun-30
27.61,-14.0574,121.783,2010-07-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-01
27.44,-14.0574,121.783,2010-07-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-02
27.42,-14.0574,121.783,2010-07-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-03
27.43,-14.0574,121.783,2010-07-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-04
27.310000000000002,-14.0574,121.783,2010-07-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-05
27.17,-14.0574,121.783,2010-07-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-06
27.16,-14.0574,121.783,2010-07-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-07
27.26,-14.0574,121.783,2010-07-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-08
27.29,-14.0574,121.783,2010-07-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-09
27.82,-14.0574,121.783,2010-07-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-10
27.62,-14.0574,121.783,2010-07-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-11
27.76,-14.0574,121.783,2010-07-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-12
27.84,-14.0574,121.783,2010-07-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-13
27.73,-14.0574,121.783,2010-07-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-14
27.39,-14.0574,121.783,2010-07-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-15
27.580000000000002,-14.0574,121.783,2010-07-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-16
27.52,-14.0574,121.783,2010-07-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-17
27.400000000000002,-14.0574,121.783,2010-07-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-18
27.37,-14.0574,121.783,2010-07-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-19
27.19,-14.0574,121.783,2010-07-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-20
27.080000000000002,-14.0574,121.783,2010-07-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-21
27.55,-14.0574,121.783,2010-07-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-22
27.53,-14.0574,121.783,2010-07-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-23
27.47,-14.0574,121.783,2010-07-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-24
27.34,-14.0574,121.783,2010-07-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-25
27.39,-14.0574,121.783,2010-07-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-26
27.51,-14.0574,121.783,2010-07-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-27
27.38,-14.0574,121.783,2010-07-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-28
27.330000000000002,-14.0574,121.783,2010-07-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-29
27,-14.0574,121.783,2010-07-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-30
27.45,-14.0574,121.783,2010-07-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Jul-31
27.32,-14.0574,121.783,2010-08-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-01
27.09,-14.0574,121.783,2010-08-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-02
27.12,-14.0574,121.783,2010-08-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-03
26.96,-14.0574,121.783,2010-08-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-04
26.93,-14.0574,121.783,2010-08-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-05
27.060000000000002,-14.0574,121.783,2010-08-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-06
27.27,-14.0574,121.783,2010-08-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-07
27.09,-14.0574,121.783,2010-08-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-08
26.95,-14.0574,121.783,2010-08-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-09
26.94,-14.0574,121.783,2010-08-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-10
27.05,-14.0574,121.783,2010-08-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-11
26.650000000000002,-14.0574,121.783,2010-08-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-12
26.95,-14.0574,121.783,2010-08-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-13
26.93,-14.0574,121.783,2010-08-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-14
26.68,-14.0574,121.783,2010-08-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-15
26.87,-14.0574,121.783,2010-08-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-16
26.94,-14.0574,121.783,2010-08-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-17
27.19,-14.0574,121.783,2010-08-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-18
27.28,-14.0574,121.783,2010-08-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-19
27.28,-14.0574,121.783,2010-08-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-20
27.41,-14.0574,121.783,2010-08-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-21
27.29,-14.0574,121.783,2010-08-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-22
27.080000000000002,-14.0574,121.783,2010-08-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-23
27.38,-14.0574,121.783,2010-08-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-24
27.740000000000002,-14.0574,121.783,2010-08-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-25
27.61,-14.0574,121.783,2010-08-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-26
27.63,-14.0574,121.783,2010-08-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-27
27.68,-14.0574,121.783,2010-08-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-28
27.67,-14.0574,121.783,2010-08-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-29
27.85,-14.0574,121.783,2010-08-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-30
28.07,-14.0574,121.783,2010-08-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Aug-31
27.79,-14.0574,121.783,2010-09-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-01
27.740000000000002,-14.0574,121.783,2010-09-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-02
27.62,-14.0574,121.783,2010-09-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-03
27.8,-14.0574,121.783,2010-09-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-04
27.73,-14.0574,121.783,2010-09-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-05
27.95,-14.0574,121.783,2010-09-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-06
27.76,-14.0574,121.783,2010-09-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-07
28.060000000000002,-14.0574,121.783,2010-09-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-08
27.92,-14.0574,121.783,2010-09-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-09
28.37,-14.0574,121.783,2010-09-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-10
27.98,-14.0574,121.783,2010-09-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-11
28.23,-14.0574,121.783,2010-09-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-12
28.150000000000002,-14.0574,121.783,2010-09-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-13
28.310000000000002,-14.0574,121.783,2010-09-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-14
27.79,-14.0574,121.783,2010-09-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-15
27.91,-14.0574,121.783,2010-09-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-16
27.87,-14.0574,121.783,2010-09-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-17
27.77,-14.0574,121.783,2010-09-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-18
27.43,-14.0574,121.783,2010-09-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-19
27.51,-14.0574,121.783,2010-09-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-20
27.66,-14.0574,121.783,2010-09-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-21
27.77,-14.0574,121.783,2010-09-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-22
27.830000000000002,-14.0574,121.783,2010-09-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-23
27.86,-14.0574,121.783,2010-09-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-24
27.830000000000002,-14.0574,121.783,2010-09-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-25
28.36,-14.0574,121.783,2010-09-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-26
28.45,-14.0574,121.783,2010-09-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-27
28.54,-14.0574,121.783,2010-09-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-28
28.35,-14.0574,121.783,2010-09-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-29
28.39,-14.0574,121.783,2010-09-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Sep-30
28.59,-14.0574,121.783,2010-10-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-01
28.92,-14.0574,121.783,2010-10-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-02
28.77,-14.0574,121.783,2010-10-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-03
29,-14.0574,121.783,2010-10-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-04
29,-14.0574,121.783,2010-10-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-05
28.98,-14.0574,121.783,2010-10-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-06
28.96,-14.0574,121.783,2010-10-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-07
29.330000000000002,-14.0574,121.783,2010-10-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-08
28.95,-14.0574,121.783,2010-10-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-09
28.97,-14.0574,121.783,2010-10-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-10
28.92,-14.0574,121.783,2010-10-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-11
28.66,-14.0574,121.783,2010-10-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-12
28.89,-14.0574,121.783,2010-10-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-13
28.64,-14.0574,121.783,2010-10-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-14
28.810000000000002,-14.0574,121.783,2010-10-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-15
28.95,-14.0574,121.783,2010-10-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-16
28.75,-14.0574,121.783,2010-10-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-17
29.07,-14.0574,121.783,2010-10-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-18
29.42,-14.0574,121.783,2010-10-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-19
29.27,-14.0574,121.783,2010-10-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-20
29.17,-14.0574,121.783,2010-10-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-21
29.28,-14.0574,121.783,2010-10-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-22
29.22,-14.0574,121.783,2010-10-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-23
29.89,-14.0574,121.783,2010-10-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-24
30.22,-14.0574,121.783,2010-10-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-25
30.580000000000002,-14.0574,121.783,2010-10-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-26
30.52,-14.0574,121.783,2010-10-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-27
30.05,-14.0574,121.783,2010-10-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-28
29.53,-14.0574,121.783,2010-10-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-29
29.98,-14.0574,121.783,2010-10-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-30
30.02,-14.0574,121.783,2010-10-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Oct-31
29.97,-14.0574,121.783,2010-11-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-01
29.55,-14.0574,121.783,2010-11-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-02
29.51,-14.0574,121.783,2010-11-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-03
29.42,-14.0574,121.783,2010-11-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-04
29.48,-14.0574,121.783,2010-11-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-05
29.52,-14.0574,121.783,2010-11-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-06
29.78,-14.0574,121.783,2010-11-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-07
29.830000000000002,-14.0574,121.783,2010-11-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-08
29.87,-14.0574,121.783,2010-11-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-09
30.05,-14.0574,121.783,2010-11-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-10
29.88,-14.0574,121.783,2010-11-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-11
29.740000000000002,-14.0574,121.783,2010-11-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-12
29.32,-14.0574,121.783,2010-11-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-13
29.64,-14.0574,121.783,2010-11-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-14
29.39,-14.0574,121.783,2010-11-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-15
30.01,-14.0574,121.783,2010-11-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-16
30.02,-14.0574,121.783,2010-11-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-17
29.41,-14.0574,121.783,2010-11-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-18
30.310000000000002,-14.0574,121.783,2010-11-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-19
30.1,-14.0574,121.783,2010-11-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-20
29.91,-14.0574,121.783,2010-11-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-21
30.23,-14.0574,121.783,2010-11-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-22
29.96,-14.0574,121.783,2010-11-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-23
30.580000000000002,-14.0574,121.783,2010-11-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-24
30.810000000000002,-14.0574,121.783,2010-11-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-25
30.310000000000002,-14.0574,121.783,2010-11-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-26
30.11,-14.0574,121.783,2010-11-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-27
30.240000000000002,-14.0574,121.783,2010-11-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-28
30.740000000000002,-14.0574,121.783,2010-11-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-29
30.8,-14.0574,121.783,2010-11-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Nov-30
30.94,-14.0574,121.783,2010-12-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-01
30.95,-14.0574,121.783,2010-12-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-02
31.19,-14.0574,121.783,2010-12-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-03
31.2,-14.0574,121.783,2010-12-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-04
31.41,-14.0574,121.783,2010-12-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-05
31.29,-14.0574,121.783,2010-12-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-06
30.71,-14.0574,121.783,2010-12-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-07
31.14,-14.0574,121.783,2010-12-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-08
31.02,-14.0574,121.783,2010-12-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-09
30.76,-14.0574,121.783,2010-12-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-10
31.2,-14.0574,121.783,2010-12-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-11
31.240000000000002,-14.0574,121.783,2010-12-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-12
30.75,-14.0574,121.783,2010-12-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-13
30.43,-14.0574,121.783,2010-12-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-14
30.560000000000002,-14.0574,121.783,2010-12-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-15
30.46,-14.0574,121.783,2010-12-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-16
30.62,-14.0574,121.783,2010-12-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-17
30.18,-14.0574,121.783,2010-12-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-18
30.05,-14.0574,121.783,2010-12-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-19
29.84,-14.0574,121.783,2010-12-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-20
29.900000000000002,-14.0574,121.783,2010-12-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-21
30.01,-14.0574,121.783,2010-12-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-22
30.310000000000002,-14.0574,121.783,2010-12-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-23
29.77,-14.0574,121.783,2010-12-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-24
30.03,-14.0574,121.783,2010-12-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-25
29.830000000000002,-14.0574,121.783,2010-12-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-26
29.69,-14.0574,121.783,2010-12-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-27
29.88,-14.0574,121.783,2010-12-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-28
30.03,-14.0574,121.783,2010-12-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-29
29.900000000000002,-14.0574,121.783,2010-12-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-30
30.14,-14.0574,121.783,2010-12-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2010-Dec-31
29.45,-14.0574,121.783,2011-01-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-01
29.57,-14.0574,121.783,2011-01-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-02
29.97,-14.0574,121.783,2011-01-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-03
29.98,-14.0574,121.783,2011-01-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-04
29.6,-14.0574,121.783,2011-01-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-05
29.64,-14.0574,121.783,2011-01-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-06
29.62,-14.0574,121.783,2011-01-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-07
29.55,-14.0574,121.783,2011-01-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-08
29.85,-14.0574,121.783,2011-01-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-09
29.93,-14.0574,121.783,2011-01-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-10
29.75,-14.0574,121.783,2011-01-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-11
29.68,-14.0574,121.783,2011-01-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-12
28.73,-14.0574,121.783,2011-01-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-13
28.900000000000002,-14.0574,121.783,2011-01-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-14
29.28,-14.0574,121.783,2011-01-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-15
28.79,-14.0574,121.783,2011-01-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-16
29.11,-14.0574,121.783,2011-01-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-17
29.05,-14.0574,121.783,2011-01-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-18
29.17,-14.0574,121.783,2011-01-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-19
29.400000000000002,-14.0574,121.783,2011-01-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-20
29.3,-14.0574,121.783,2011-01-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-21
28.990000000000002,-14.0574,121.783,2011-01-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-22
28.82,-14.0574,121.783,2011-01-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-23
28.64,-14.0574,121.783,2011-01-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-24
29.07,-14.0574,121.783,2011-01-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-25
28.75,-14.0574,121.783,2011-01-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-26
28.76,-14.0574,121.783,2011-01-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-27
28.78,-14.0574,121.783,2011-01-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-28
28.68,-14.0574,121.783,2011-01-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-29
28.96,-14.0574,121.783,2011-01-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2011-Jan-30
