sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,date
28.09,-14.121,123.5467277,2006-05-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
27.900000000000002,-14.121,123.5467277,2006-05-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
28.21,-14.121,123.5467277,2006-05-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
28.05,-14.121,123.5467277,2006-05-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
27.830000000000002,-14.121,123.5467277,2006-05-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
27.650000000000002,-14.121,123.5467277,2006-05-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
27.61,-14.121,123.5467277,2006-05-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-May
27.54,-14.121,123.5467277,2006-06-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.560000000000002,-14.121,123.5467277,2006-06-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.72,-14.121,123.5467277,2006-06-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.69,-14.121,123.5467277,2006-06-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.69,-14.121,123.5467277,2006-06-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.47,-14.121,123.5467277,2006-06-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.44,-14.121,123.5467277,2006-06-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.19,-14.121,123.5467277,2006-06-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.29,-14.121,123.5467277,2006-06-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.12,-14.121,123.5467277,2006-06-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.330000000000002,-14.121,123.5467277,2006-06-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.22,-14.121,123.5467277,2006-06-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.12,-14.121,123.5467277,2006-06-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.95,-14.121,123.5467277,2006-06-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.91,-14.121,123.5467277,2006-06-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.95,-14.121,123.5467277,2006-06-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.740000000000002,-14.121,123.5467277,2006-06-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.75,-14.121,123.5467277,2006-06-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.69,-14.121,123.5467277,2006-06-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.68,-14.121,123.5467277,2006-06-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.47,-14.121,123.5467277,2006-06-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.490000000000002,-14.121,123.5467277,2006-06-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.47,-14.121,123.5467277,2006-06-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.490000000000002,-14.121,123.5467277,2006-06-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.78,-14.121,123.5467277,2006-06-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.69,-14.121,123.5467277,2006-06-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.79,-14.121,123.5467277,2006-06-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.84,-14.121,123.5467277,2006-06-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.85,-14.121,123.5467277,2006-06-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
27.03,-14.121,123.5467277,2006-06-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jun
26.62,-14.121,123.5467277,2006-07-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.53,-14.121,123.5467277,2006-07-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.48,-14.121,123.5467277,2006-07-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.18,-14.121,123.5467277,2006-07-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.19,-14.121,123.5467277,2006-07-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.2,-14.121,123.5467277,2006-07-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.17,-14.121,123.5467277,2006-07-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.080000000000002,-14.121,123.5467277,2006-07-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.05,-14.121,123.5467277,2006-07-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26.21,-14.121,123.5467277,2006-07-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
26,-14.121,123.5467277,2006-07-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.93,-14.121,123.5467277,2006-07-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.830000000000002,-14.121,123.5467277,2006-07-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.86,-14.121,123.5467277,2006-07-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.830000000000002,-14.121,123.5467277,2006-07-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.71,-14.121,123.5467277,2006-07-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.650000000000002,-14.121,123.5467277,2006-07-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.72,-14.121,123.5467277,2006-07-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.580000000000002,-14.121,123.5467277,2006-07-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.38,-14.121,123.5467277,2006-07-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.3,-14.121,123.5467277,2006-07-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.38,-14.121,123.5467277,2006-07-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.48,-14.121,123.5467277,2006-07-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.5,-14.121,123.5467277,2006-07-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.54,-14.121,123.5467277,2006-07-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.400000000000002,-14.121,123.5467277,2006-07-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.490000000000002,-14.121,123.5467277,2006-07-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.53,-14.121,123.5467277,2006-07-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.5,-14.121,123.5467277,2006-07-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.55,-14.121,123.5467277,2006-07-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.72,-14.121,123.5467277,2006-07-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Jul
25.84,-14.121,123.5467277,2006-08-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.86,-14.121,123.5467277,2006-08-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
26.09,-14.121,123.5467277,2006-08-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.96,-14.121,123.5467277,2006-08-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.900000000000002,-14.121,123.5467277,2006-08-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.42,-14.121,123.5467277,2006-08-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.3,-14.121,123.5467277,2006-08-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.3,-14.121,123.5467277,2006-08-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.34,-14.121,123.5467277,2006-08-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.05,-14.121,123.5467277,2006-08-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
24.61,-14.121,123.5467277,2006-08-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
24.560000000000002,-14.121,123.5467277,2006-08-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.150000000000002,-14.121,123.5467277,2006-08-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.1,-14.121,123.5467277,2006-08-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.32,-14.121,123.5467277,2006-08-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.61,-14.121,123.5467277,2006-08-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.66,-14.121,123.5467277,2006-08-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.57,-14.121,123.5467277,2006-08-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.580000000000002,-14.121,123.5467277,2006-08-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.6,-14.121,123.5467277,2006-08-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.73,-14.121,123.5467277,2006-08-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.68,-14.121,123.5467277,2006-08-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.67,-14.121,123.5467277,2006-08-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.8,-14.121,123.5467277,2006-08-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.85,-14.121,123.5467277,2006-08-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.900000000000002,-14.121,123.5467277,2006-08-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.990000000000002,-14.121,123.5467277,2006-08-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.91,-14.121,123.5467277,2006-08-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
26.11,-14.121,123.5467277,2006-08-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.92,-14.121,123.5467277,2006-08-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
26.07,-14.121,123.5467277,2006-08-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Aug
25.89,-14.121,123.5467277,2006-09-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
25.94,-14.121,123.5467277,2006-09-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
25.95,-14.121,123.5467277,2006-09-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.05,-14.121,123.5467277,2006-09-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.17,-14.121,123.5467277,2006-09-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.35,-14.121,123.5467277,2006-09-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.490000000000002,-14.121,123.5467277,2006-09-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.75,-14.121,123.5467277,2006-09-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.63,-14.121,123.5467277,2006-09-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.66,-14.121,123.5467277,2006-09-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.61,-14.121,123.5467277,2006-09-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.150000000000002,-14.121,123.5467277,2006-09-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.02,-14.121,123.5467277,2006-09-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
25.810000000000002,-14.121,123.5467277,2006-09-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.21,-14.121,123.5467277,2006-09-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.38,-14.121,123.5467277,2006-09-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.39,-14.121,123.5467277,2006-09-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.61,-14.121,123.5467277,2006-09-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.900000000000002,-14.121,123.5467277,2006-09-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.72,-14.121,123.5467277,2006-09-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.67,-14.121,123.5467277,2006-09-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.71,-14.121,123.5467277,2006-09-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
26.89,-14.121,123.5467277,2006-09-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.07,-14.121,123.5467277,2006-09-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.16,-14.121,123.5467277,2006-09-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.310000000000002,-14.121,123.5467277,2006-09-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.29,-14.121,123.5467277,2006-09-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.32,-14.121,123.5467277,2006-09-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.400000000000002,-14.121,123.5467277,2006-09-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.41,-14.121,123.5467277,2006-09-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Sep
27.3,-14.121,123.5467277,2006-10-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
27.59,-14.121,123.5467277,2006-10-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
27.52,-14.121,123.5467277,2006-10-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
27.84,-14.121,123.5467277,2006-10-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
27.93,-14.121,123.5467277,2006-10-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
27.91,-14.121,123.5467277,2006-10-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
27.990000000000002,-14.121,123.5467277,2006-10-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.1,-14.121,123.5467277,2006-10-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.34,-14.121,123.5467277,2006-10-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.400000000000002,-14.121,123.5467277,2006-10-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.78,-14.121,123.5467277,2006-10-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.8,-14.121,123.5467277,2006-10-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.830000000000002,-14.121,123.5467277,2006-10-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.7,-14.121,123.5467277,2006-10-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.53,-14.121,123.5467277,2006-10-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.44,-14.121,123.5467277,2006-10-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.32,-14.121,123.5467277,2006-10-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.27,-14.121,123.5467277,2006-10-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.310000000000002,-14.121,123.5467277,2006-10-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.44,-14.121,123.5467277,2006-10-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.84,-14.121,123.5467277,2006-10-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.82,-14.121,123.5467277,2006-10-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.16,-14.121,123.5467277,2006-10-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.36,-14.121,123.5467277,2006-10-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.05,-14.121,123.5467277,2006-10-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.21,-14.121,123.5467277,2006-10-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.36,-14.121,123.5467277,2006-10-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
28.86,-14.121,123.5467277,2006-10-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.17,-14.121,123.5467277,2006-10-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.36,-14.121,123.5467277,2006-10-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.580000000000002,-14.121,123.5467277,2006-10-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Oct
29.48,-14.121,123.5467277,2006-11-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.14,-14.121,123.5467277,2006-11-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.93,-14.121,123.5467277,2006-11-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.82,-14.121,123.5467277,2006-11-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.89,-14.121,123.5467277,2006-11-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.02,-14.121,123.5467277,2006-11-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.78,-14.121,123.5467277,2006-11-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.11,-14.121,123.5467277,2006-11-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.05,-14.121,123.5467277,2006-11-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.04,-14.121,123.5467277,2006-11-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.42,-14.121,123.5467277,2006-11-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.47,-14.121,123.5467277,2006-11-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.67,-14.121,123.5467277,2006-11-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.68,-14.121,123.5467277,2006-11-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.080000000000002,-14.121,123.5467277,2006-11-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.97,-14.121,123.5467277,2006-11-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.88,-14.121,123.5467277,2006-11-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.87,-14.121,123.5467277,2006-11-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.5,-14.121,123.5467277,2006-11-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
29.6,-14.121,123.5467277,2006-11-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.240000000000002,-14.121,123.5467277,2006-11-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.37,-14.121,123.5467277,2006-11-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.22,-14.121,123.5467277,2006-11-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.5,-14.121,123.5467277,2006-11-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.53,-14.121,123.5467277,2006-11-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.740000000000002,-14.121,123.5467277,2006-11-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.86,-14.121,123.5467277,2006-11-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.61,-14.121,123.5467277,2006-11-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.67,-14.121,123.5467277,2006-11-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.03,-14.121,123.5467277,2006-11-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Nov
30.66,-14.121,123.5467277,2006-12-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.82,-14.121,123.5467277,2006-12-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.87,-14.121,123.5467277,2006-12-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
31.01,-14.121,123.5467277,2006-12-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.93,-14.121,123.5467277,2006-12-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.92,-14.121,123.5467277,2006-12-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.78,-14.121,123.5467277,2006-12-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.61,-14.121,123.5467277,2006-12-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.490000000000002,-14.121,123.5467277,2006-12-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.53,-14.121,123.5467277,2006-12-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.53,-14.121,123.5467277,2006-12-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.43,-14.121,123.5467277,2006-12-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.52,-14.121,123.5467277,2006-12-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.41,-14.121,123.5467277,2006-12-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.46,-14.121,123.5467277,2006-12-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.88,-14.121,123.5467277,2006-12-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.88,-14.121,123.5467277,2006-12-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.990000000000002,-14.121,123.5467277,2006-12-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.6,-14.121,123.5467277,2006-12-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.47,-14.121,123.5467277,2006-12-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.62,-14.121,123.5467277,2006-12-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.35,-14.121,123.5467277,2006-12-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.2,-14.121,123.5467277,2006-12-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.27,-14.121,123.5467277,2006-12-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.2,-14.121,123.5467277,2006-12-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
30.52,-14.121,123.5467277,2006-12-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2006-Dec
