date,SrCa,sst
2004-07-01,8.82,27.382922925515395
2004-08-01,8.82,27.382922925515395
2004-09-01,8.82,27.382922925515395
2004-10-01,8.81,27.4570544563003
2004-11-01,8.8,27.5311859870852
2004-12-01,8.77,27.753580579439916
2005-03-01,8.75,27.90184364100972
2005-04-01,8.75,27.90184364100972
2005-05-01,8.76,27.827712110224816
2005-06-01,8.81,27.4570544563003
2005-07-01,8.86,27.08639680237579
2005-09-01,8.85,27.16052833316069
2005-10-01,8.83,27.308791394730495
2005-11-01,8.82,27.382922925515395
2005-12-01,8.8,27.5311859870852
2006-01-01,8.78,27.679449048655012
2006-03-01,8.75,27.90184364100972
2006-04-01,8.78,27.679449048655012
2006-05-01,8.81,27.4570544563003
2006-06-01,8.85,27.16052833316069
2006-07-01,8.89,26.864002210021074
2006-08-01,8.93,26.567476086881467
2006-09-01,8.96,26.345081494526752
2006-10-01,8.99,26.122686902172045
2006-11-01,8.94,26.493344556096567
2007-01-01,8.82,27.382922925515395
2007-03-01,8.79,27.605317517870112
2007-04-01,8.82,27.382922925515395
2007-05-01,8.84,27.23465986394559
2007-06-01,8.85,27.16052833316069
2007-07-01,8.85,27.16052833316069
2007-08-01,8.84,27.23465986394559
2007-09-01,8.84,27.23465986394559
2007-10-01,8.83,27.308791394730495
2007-11-01,8.82,27.382922925515395
2007-12-01,8.8,27.5311859870852
2008-01-01,8.79,27.605317517870112
2008-02-01,8.8,27.5311859870852
2008-03-01,8.81,27.4570544563003
2008-04-01,8.83,27.308791394730495
2008-05-01,8.85,27.16052833316069
2008-06-01,8.88,26.938133740805974
2008-07-01,8.9,26.78987067923617
2008-08-01,8.92,26.64160761766637
2008-10-01,8.95,26.419213025311667
2008-11-01,8.91,26.71573914845127
2009-01-01,8.82,27.382922925515395
2009-02-01,8.79,27.605317517870112
2009-03-01,8.79,27.605317517870112
2009-04-01,8.81,27.4570544563003
2009-05-01,8.81,27.4570544563003
2009-06-01,8.82,27.382922925515395
2009-07-01,8.84,27.23465986394559
2009-08-01,8.85,27.16052833316069
