date,SrCa,sst
2001-03-01,8.925,29.13348603353799
2001-04-01,8.898,29.581056524771384
2001-05-01,8.914,29.31582956700346
2001-06-01,8.957,28.60303211800214
2001-08-01,9.013,27.674737765814417
2001-09-01,8.926,29.116909348677506
2001-10-01,8.883,29.82970679767882
2001-11-01,8.874,29.978896961423256
2002-01-01,8.849,30.393314082935646
2002-03-01,8.868,30.078357070586232
2002-07-01,9.003,27.840504614419366
2002-08-01,9.029,27.40951080804649
2002-10-01,8.983,28.172038311629265
2002-11-01,8.928,29.083755978956503
2002-12-01,8.862,30.17781717974921
2003-01-01,8.878,29.912590221981283
2003-02-01,8.936,28.951142500072557
2003-04-01,8.838,30.57565761640111
2003-06-01,8.92,29.216369457840482
2003-07-01,8.992,28.0228481478848
2003-08-01,9.007,27.774197874977393
2003-09-01,8.978,28.254921735931756
2003-10-01,8.95,28.719068912025634
2003-11-01,8.928,29.083755978956503
2003-12-01,8.908,29.415289676166434
2004-01-01,8.889,29.730246688515848
2004-02-01,8.971,28.370958529955217
2004-03-01,8.951,28.702492227165116
2004-04-01,8.894,29.647363264213357
2004-05-01,8.911,29.365559621584946
2004-06-01,9.031,27.37635743832549
2004-08-01,9.153,25.35400188534506
2004-09-01,9.061,26.87905689251064
2004-10-01,8.969,28.40411189967622
2004-11-01,8.887,29.76340005823682
2004-12-01,8.826,30.774577834727033
2005-01-01,8.885,29.79655342795782
2005-03-01,8.855,30.29385397377267
2005-04-01,8.828,30.74142446500606
2005-05-01,8.871,30.028627016004744
2005-06-01,8.942,28.85168239090958
2005-07-01,8.982,28.188614996489783
2005-09-01,8.999,27.90681135386134
2005-10-01,8.963,28.503572008839196
2005-11-01,8.971,28.370958529955217
2005-12-01,8.967,28.43726526939719
2006-03-01,8.974,28.32122847537373
2006-04-01,8.948,28.752222281746604
2006-05-01,8.973,28.337805160234215
2006-06-01,9.034,27.326627383744
2006-07-01,9.071,26.71329004390569
2006-08-01,9.092,26.365179661835274
2006-09-01,9.06,26.895633577371125
2006-10-01,8.953,28.669338857444146
2006-11-01,8.908,29.415289676166434
2006-12-01,8.889,29.730246688515848
2007-01-01,8.9,29.54790315505038
2007-02-01,8.908,29.415289676166434
2007-03-01,8.918,29.249522827561485
2007-04-01,8.926,29.116909348677506
2007-05-01,8.92,29.216369457840482
2007-06-01,8.941,28.868259075770066
2007-07-01,8.995,27.973118093303345
2007-09-01,9.013,27.674737765814417
2007-10-01,8.986,28.122308257047777
2007-11-01,8.951,28.702492227165116
2007-12-01,8.944,28.818529021188578
2008-01-01,8.937,28.93456581521207
2008-02-01,8.945,28.801952336328092
2008-03-01,8.921,29.199792772979997
2008-04-01,8.875,29.96232027656277
2008-05-01,8.94,28.884835760630583
2008-06-01,8.943,28.835105706049095
2008-07-01,9.029,27.40951080804649
2008-08-01,9.059,26.912210262231643
2008-09-01,9.005,27.807351244698364
2008-10-01,8.954,28.65276217258363
2008-12-01,8.915,29.29925288214297
2009-01-01,8.928,29.083755978956503
2009-03-01,8.933,29.000872554654045
2009-04-01,8.912,29.34898293672443
2009-05-01,8.939,28.90141244549107
2009-06-01,8.969,28.40411189967622
2009-07-01,8.992,28.0228481478848
2009-09-01,8.988,28.089154887326806
2009-10-01,8.952,28.68591554230463
2009-11-01,8.933,29.000872554654045
2009-12-01,8.952,28.68591554230463
2010-01-01,8.96,28.553302063420652
2010-02-01,8.939,28.90141244549107
2010-03-01,8.899,29.564479839910895
2010-04-01,8.841,30.52592756181962
2010-05-01,8.913,29.332406251863944
2010-06-01,8.973,28.337805160234215
2010-07-01,9.051,27.04482374111559
2010-08-01,9.021,27.542124286930438
2010-09-01,8.991,28.03942483274532
2010-10-01,8.948,28.752222281746604
2010-11-01,8.91,29.38213630644543
2011-01-01,8.945,28.801952336328092
2011-02-01,9.016,27.62500771123293
2011-03-01,9.03,27.392934123186006
2011-04-01,8.988,28.089154887326806
2011-06-01,8.995,27.973118093303345
2011-07-01,9.019,27.57527765665144
2011-08-01,9.061,26.87905689251064
