sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
22.98,-21.9,113.97,2005-09-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.184833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.88,-21.9,113.97,2005-09-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.284833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.65,-21.9,113.97,2005-09-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.5148333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.5,-21.9,113.97,2005-09-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.664833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.5,-21.9,113.97,2005-09-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.664833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.63,-21.9,113.97,2005-09-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.51,-21.9,113.97,2005-09-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.6548333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.62,-21.9,113.97,2005-09-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.544833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.66,-21.9,113.97,2005-09-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.504833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.89,-21.9,113.97,2005-09-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.2748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.77,-21.9,113.97,2005-09-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.3948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.92,-21.9,113.97,2005-09-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.244833333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.76,-21.9,113.97,2005-09-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.4048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.66,-21.9,113.97,2005-09-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.504833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.94,-21.9,113.97,2005-09-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.224833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.79,-21.9,113.97,2005-09-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.85,-21.9,113.97,2005-09-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.314833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.8,-21.9,113.97,2005-09-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.364833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.85,-21.9,113.97,2005-09-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.314833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.7,-21.9,113.97,2005-09-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.464833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.78,-21.9,113.97,2005-09-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.384833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.59,-21.9,113.97,2005-09-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.574833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.51,-21.9,113.97,2005-09-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.6548333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.54,-21.9,113.97,2005-09-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.624833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.5,-21.9,113.97,2005-09-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.664833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.25,-21.9,113.97,2005-09-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.46,-21.9,113.97,2005-09-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.704833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.55,-21.9,113.97,2005-09-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.614833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.04,-21.9,113.97,2005-09-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.124833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
21.78,-21.9,113.97,2005-09-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.384833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
21.75,-21.9,113.97,2005-10-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.414833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.08,-21.9,113.97,2005-10-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.084833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.23,-21.9,113.97,2005-10-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.934833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.02,-21.9,113.97,2005-10-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
21.98,-21.9,113.97,2005-10-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.184833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.05,-21.9,113.97,2005-10-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.114833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.38,-21.9,113.97,2005-10-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.784833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.3,-21.9,113.97,2005-10-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.864833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.32,-21.9,113.97,2005-10-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.844833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.23,-21.9,113.97,2005-10-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.934833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.26,-21.9,113.97,2005-10-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.09,-21.9,113.97,2005-10-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.074833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.08,-21.9,113.97,2005-10-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.084833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.08,-21.9,113.97,2005-10-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.084833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.29,-21.9,113.97,2005-10-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.874833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.04,-21.9,113.97,2005-10-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.124833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.03,-21.9,113.97,2005-10-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.134833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.02,-21.9,113.97,2005-10-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.1,-21.9,113.97,2005-10-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.064833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
21.95,-21.9,113.97,2005-10-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.214833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.27,-21.9,113.97,2005-10-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.8948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.29,-21.9,113.97,2005-10-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.874833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.25,-21.9,113.97,2005-10-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.4,-21.9,113.97,2005-10-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.41,-21.9,113.97,2005-10-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.754833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.46,-21.9,113.97,2005-10-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.704833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.34,-21.9,113.97,2005-10-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.824833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.41,-21.9,113.97,2005-10-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.754833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22,-21.9,113.97,2005-10-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.164833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.35,-21.9,113.97,2005-10-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.814833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.07,-21.9,113.97,2005-10-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.094833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
21.96,-21.9,113.97,2005-11-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.204833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.24,-21.9,113.97,2005-11-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.924833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.03,-21.9,113.97,2005-11-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.134833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.07,-21.9,113.97,2005-11-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.094833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.17,-21.9,113.97,2005-11-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.994833333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.19,-21.9,113.97,2005-11-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.974833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.07,-21.9,113.97,2005-11-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.094833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.27,-21.9,113.97,2005-11-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.8948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.23,-21.9,113.97,2005-11-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.934833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.17,-21.9,113.97,2005-11-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.994833333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.18,-21.9,113.97,2005-11-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.984833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.3,-21.9,113.97,2005-11-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.864833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.06,-21.9,113.97,2005-11-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-6.104833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.4,-21.9,113.97,2005-11-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.5,-21.9,113.97,2005-11-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.664833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.83,-21.9,113.97,2005-11-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.334833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.87,-21.9,113.97,2005-11-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.77,-21.9,113.97,2005-11-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.3948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.44,-21.9,113.97,2005-11-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.724833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.42,-21.9,113.97,2005-11-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.744833333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.38,-21.9,113.97,2005-11-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.784833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.63,-21.9,113.97,2005-11-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.97,-21.9,113.97,2005-11-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.194833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.07,-21.9,113.97,2005-11-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.094833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.31,-21.9,113.97,2005-11-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.854833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.35,-21.9,113.97,2005-11-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.814833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.34,-21.9,113.97,2005-11-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.824833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.19,-21.9,113.97,2005-11-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.974833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.68,-21.9,113.97,2005-11-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.484833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.61,-21.9,113.97,2005-11-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.554833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.9,-21.9,113.97,2005-12-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.2648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.06,-21.9,113.97,2005-12-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.104833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.43,-21.9,113.97,2005-12-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.734833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.05,-21.9,113.97,2005-12-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.114833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.29,-21.9,113.97,2005-12-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.874833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.82,-21.9,113.97,2005-12-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.344833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.96,-21.9,113.97,2005-12-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.204833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.81,-21.9,113.97,2005-12-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.354833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.03,-21.9,113.97,2005-12-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.134833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.78,-21.9,113.97,2005-12-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.384833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.4,-21.9,113.97,2005-12-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.25,-21.9,113.97,2005-12-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.26,-21.9,113.97,2005-12-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.29,-21.9,113.97,2005-12-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.874833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.65,-21.9,113.97,2005-12-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.5148333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.98,-21.9,113.97,2005-12-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.184833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.74,-21.9,113.97,2005-12-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.424833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.69,-21.9,113.97,2005-12-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.474833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.91,-21.9,113.97,2005-12-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.254833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.82,-21.9,113.97,2005-12-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.3448333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.44,-21.9,113.97,2005-12-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.7248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.64,-21.9,113.97,2005-12-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.5248333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.68,-21.9,113.97,2005-12-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.4848333333333343,0,0,28.164833333333334,1985_to_1990,0,0,1,0
26.08,-21.9,113.97,2005-12-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.0848333333333358,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.69,-21.9,113.97,2005-12-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.4748333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.4,-21.9,113.97,2005-12-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.11,-21.9,113.97,2005-12-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.0548333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.61,-21.9,113.97,2005-12-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.5548333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.82,-21.9,113.97,2005-12-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.3448333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.54,-21.9,113.97,2005-12-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.624833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.56,-21.9,113.97,2005-12-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.6048333333333353,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.48,-21.9,113.97,2006-01-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.6848333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.78,-21.9,113.97,2006-01-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.384833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.97,-21.9,113.97,2006-01-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.194833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.37,-21.9,113.97,2006-01-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.794833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.92,-21.9,113.97,2006-01-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.2448333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,0
26.26,-21.9,113.97,2006-01-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
26,-21.9,113.97,2006-01-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.164833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
26.01,-21.9,113.97,2006-01-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.1548333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
