year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Date,monthly_date,Latitude,Longitude,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,DHW_value,dhw_threshold,accum_DHW_12weeks
2002,2,21,302.00998,28.8599792480469,0.41,0,2002-02-21,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,-0.055666189791306664,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,22,302.01999,28.8699890136719,0.41,0,2002-02-22,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,-0.045656424166306664,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,23,301.98999,28.839990234375,0.25,0,2002-02-23,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,-0.07565520346320653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,24,302.29999,29.1499877929688,0.25,0,2002-02-24,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.2343423551305932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,25,302.41,29.2600036621094,0.26,0,2002-02-25,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.34435822427119334,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,26,302.50998,29.3599792480469,0.26,0,2002-02-26,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.44433381020869334,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,27,302.62,29.4699951171875,0.25,0,2002-02-27,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.5543496793492935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,28,302.59,29.4399963378906,0.27,0,2002-02-28,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.5243509000523936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,3,1,302.57999,29.4299865722656,0.19,0,2002-03-01,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,0.5143411344273936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,3,2,302.78998,29.6399780273438,0.19,0,2002-03-02,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,0.7243325895055932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
