Year,core id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1837.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.865200813,-999,0.166139,-999,-0.830695,d18O,-999,-999,-999,-999,-999,-999,-999,1837,June
1837.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.843457604,-999,0.0604,-999,-0.3019215,d18O,-999,-999,-999,-999,-999,-999,-999,1837,July
1837.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.787880705,-999,0.00332,-999,-0.01659275,d18O,-999,-999,-999,-999,-999,-999,-999,1837,August
1837.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.325329065,-999,0.33121,-999,-1.65605,d18O,-999,-999,-999,-999,-999,-999,-999,1837,September
1837.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.398152588,-999,0.377367,-999,-1.886835,d18O,-999,-999,-999,-999,-999,-999,-999,1837,October
1837.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.429032685,-999,0.475165,-999,-2.375825,d18O,-999,-999,-999,-999,-999,-999,-999,1837,November
1837.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.585326748,-999,0.437901,-999,-2.189505,d18O,-999,-999,-999,-999,-999,-999,-999,1837,December
1838,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.89411566,-999,0.22374,-999,-1.1187,d18O,-999,-999,-999,-999,-999,-999,-999,1838,January
1838.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.046710791,-999,0.129133,-999,-0.645665,d18O,-999,-999,-999,-999,-999,-999,-999,1838,February
1838.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.061248983,-999,0.133771,-999,-0.668855,d18O,-999,-999,-999,-999,-999,-999,-999,1838,March
1838.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.988357189,-999,0.172474,-999,-0.86237,d18O,-999,-999,-999,-999,-999,-999,-999,1838,April
1838.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.89356063,-999,0.227644,-999,-1.13822,d18O,-999,-999,-999,-999,-999,-999,-999,1838,May
1838.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.735359884,-999,0.29598,-999,-1.4799,d18O,-999,-999,-999,-999,-999,-999,-999,1838,June
1838.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.483165661,-999,0.420676,-999,-2.10338,d18O,-999,-999,-999,-999,-999,-999,-999,1838,July
1838.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.400249482,-999,0.39095,-999,-1.95475,d18O,-999,-999,-999,-999,-999,-999,-999,1838,August
1838.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.277872801,-999,0.378666,-999,-1.89333,d18O,-999,-999,-999,-999,-999,-999,-999,1838,September
1838.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.400783385,-999,0.374737,-999,-1.873685,d18O,-999,-999,-999,-999,-999,-999,-999,1838,October
1838.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.546134789,-999,0.358063,-999,-1.790315,d18O,-999,-999,-999,-999,-999,-999,-999,1838,November
1838.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.710863889,-999,0.312364,-999,-1.56182,d18O,-999,-999,-999,-999,-999,-999,-999,1838,December
1839,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.875592989,-999,0.242263,-999,-1.211315,d18O,-999,-999,-999,-999,-999,-999,-999,1839,January
1839.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.928490995,-999,0.247353,-999,-1.236765,d18O,-999,-999,-999,-999,-999,-999,-999,1839,February
1839.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.909848348,-999,0.285171,-999,-1.425855,d18O,-999,-999,-999,-999,-999,-999,-999,1839,March
1839.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.874244261,-999,0.286587,-999,-1.432935,d18O,-999,-999,-999,-999,-999,-999,-999,1839,April
1839.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.792213322,-999,0.328991,-999,-1.644955,d18O,-999,-999,-999,-999,-999,-999,-999,1839,May
1839.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.710182383,-999,0.321157,-999,-1.605785,d18O,-999,-999,-999,-999,-999,-999,-999,1839,June
1839.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.607834807,-999,0.296007,-999,-1.480035,d18O,-999,-999,-999,-999,-999,-999,-999,1839,July
1839.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.466192122,-999,0.325007,-999,-1.625035,d18O,-999,-999,-999,-999,-999,-999,-999,1839,August
1839.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.324549437,-999,0.33199,-999,-1.65995,d18O,-999,-999,-999,-999,-999,-999,-999,1839,September
1839.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.406947615,-999,0.368572,-999,-1.84286,d18O,-999,-999,-999,-999,-999,-999,-999,1839,October
1839.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.494168074,-999,0.41003,-999,-2.05015,d18O,-999,-999,-999,-999,-999,-999,-999,1839,November
1839.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.583321433,-999,0.439906,-999,-2.19953,d18O,-999,-999,-999,-999,-999,-999,-999,1839,December
1840,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.662781081,-999,0.455075,-999,-2.275375,d18O,-999,-999,-999,-999,-999,-999,-999,1840,January
1840.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.684178467,-999,0.491666,-999,-2.45833,d18O,-999,-999,-999,-999,-999,-999,-999,1840,February
1840.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.705575852,-999,0.489444,-999,-2.44722,d18O,-999,-999,-999,-999,-999,-999,-999,1840,March
1840.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.726973238,-999,0.433858,-999,-2.16929,d18O,-999,-999,-999,-999,-999,-999,-999,1840,April
1840.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.681123087,-999,0.440082,-999,-2.20041,d18O,-999,-999,-999,-999,-999,-999,-999,1840,May
1840.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.608318304,-999,0.423021,-999,-2.115105,d18O,-999,-999,-999,-999,-999,-999,-999,1840,June
1840.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.591475037,-999,0.312367,-999,-1.561835,d18O,-999,-999,-999,-999,-999,-999,-999,1840,July
1840.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.594206854,-999,0.196992,-999,-0.98496,d18O,-999,-999,-999,-999,-999,-999,-999,1840,August
1840.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.5407933,-999,0.115746,-999,-0.57873,d18O,-999,-999,-999,-999,-999,-999,-999,1840,September
1840.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.766012456,-999,0.00951,-999,-0.0475371,d18O,-999,-999,-999,-999,-999,-999,-999,1840,October
1840.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.945378701,-999,-0.0412,-999,0.205903,d18O,-999,-999,-999,-999,-999,-999,-999,1840,November
1840.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.0674027,-999,-0.0442,-999,0.2208755,d18O,-999,-999,-999,-999,-999,-999,-999,1840,December
1841,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.078411988,-999,0.0394,-999,-0.19722,d18O,-999,-999,-999,-999,-999,-999,-999,1841,January
1841.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.075514519,-999,0.10033,-999,-0.50165,d18O,-999,-999,-999,-999,-999,-999,-999,1841,February
1841.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.040032499,-999,0.154987,-999,-0.774935,d18O,-999,-999,-999,-999,-999,-999,-999,1841,March
1841.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.890792847,-999,0.270039,-999,-1.350195,d18O,-999,-999,-999,-999,-999,-999,-999,1841,April
1841.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.74154442,-999,0.37966,-999,-1.8983,d18O,-999,-999,-999,-999,-999,-999,-999,1841,May
1841.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.574324127,-999,0.457016,-999,-2.2850799999999998,d18O,-999,-999,-999,-999,-999,-999,-999,1841,June
1841.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.429147875,-999,0.474694,-999,-2.37347,d18O,-999,-999,-999,-999,-999,-999,-999,1841,July
1841.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.361148197,-999,0.430051,-999,-2.150255,d18O,-999,-999,-999,-999,-999,-999,-999,1841,August
1841.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.293148518,-999,0.363391,-999,-1.816955,d18O,-999,-999,-999,-999,-999,-999,-999,1841,September
1841.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.368296891,-999,0.407223,-999,-2.036115,d18O,-999,-999,-999,-999,-999,-999,-999,1841,October
1841.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.456812816,-999,0.447385,-999,-2.236925,d18O,-999,-999,-999,-999,-999,-999,-999,1841,November
1841.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.552002736,-999,0.471225,-999,-2.356125,d18O,-999,-999,-999,-999,-999,-999,-999,1841,December
1842,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.625892984,-999,0.491963,-999,-2.459815,d18O,-999,-999,-999,-999,-999,-999,-999,1842,January
1842.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.697115032,-999,0.478729,-999,-2.393645,d18O,-999,-999,-999,-999,-999,-999,-999,1842,February
1842.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.829385151,-999,0.365635,-999,-1.828175,d18O,-999,-999,-999,-999,-999,-999,-999,1842,March
1842.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.992201655,-999,0.16863,-999,-0.84315,d18O,-999,-999,-999,-999,-999,-999,-999,1842,April
1842.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.946322553,-999,0.174882,-999,-0.87441,d18O,-999,-999,-999,-999,-999,-999,-999,1842,May
1842.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.82635404,-999,0.204986,-999,-1.02493,d18O,-999,-999,-999,-999,-999,-999,-999,1842,June
1842.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.668073552,-999,0.235768,-999,-1.17884,d18O,-999,-999,-999,-999,-999,-999,-999,1842,July
1842.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.563100065,-999,0.228099,-999,-1.140495,d18O,-999,-999,-999,-999,-999,-999,-999,1842,August
1842.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.473309755,-999,0.183229,-999,-0.916145,d18O,-999,-999,-999,-999,-999,-999,-999,1842,September
1842.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.549468862,-999,0.226051,-999,-1.130255,d18O,-999,-999,-999,-999,-999,-999,-999,1842,October
1842.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.625627968,-999,0.27857,-999,-1.39285,d18O,-999,-999,-999,-999,-999,-999,-999,1842,November
1842.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.807598925,-999,0.215629,-999,-1.078145,d18O,-999,-999,-999,-999,-999,-999,-999,1842,December
1843,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.938724047,-999,0.179132,-999,-0.89566,d18O,-999,-999,-999,-999,-999,-999,-999,1843,January
1843.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.921850228,-999,0.253994,-999,-1.26997,d18O,-999,-999,-999,-999,-999,-999,-999,1843,February
1843.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.059377378,-999,0.135643,-999,-0.678215,d18O,-999,-999,-999,-999,-999,-999,-999,1843,March
1843.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.113984111,-999,0.0468,-999,-0.2342365,d18O,-999,-999,-999,-999,-999,-999,-999,1843,April
1843.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.032668447,-999,0.0885,-999,-0.4426815,d18O,-999,-999,-999,-999,-999,-999,-999,1843,May
1843.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.960380743,-999,0.071,-999,-0.3547945,d18O,-999,-999,-999,-999,-999,-999,-999,1843,June
1843.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.908136138,-999,-0.00429,-999,0.0214708,d18O,-999,-999,-999,-999,-999,-999,-999,1843,July
1843.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.716878675,-999,0.0743,-999,-0.371603,d18O,-999,-999,-999,-999,-999,-999,-999,1843,August
1843.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.4524875,-999,0.204052,-999,-1.02026,d18O,-999,-999,-999,-999,-999,-999,-999,1843,September
1843.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.600631729,-999,0.174888,-999,-0.87444,d18O,-999,-999,-999,-999,-999,-999,-999,1843,October
1843.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.713559789,-999,0.190638,-999,-0.95319,d18O,-999,-999,-999,-999,-999,-999,-999,1843,November
1843.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.702846502,-999,0.320381,-999,-1.601905,d18O,-999,-999,-999,-999,-999,-999,-999,1843,December
1844,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.726102081,-999,0.391754,-999,-1.95877,d18O,-999,-999,-999,-999,-999,-999,-999,1844,January
1844.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.791754215,-999,0.38409,-999,-1.92045,d18O,-999,-999,-999,-999,-999,-999,-999,1844,February
1844.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.895084661,-999,0.299935,-999,-1.499675,d18O,-999,-999,-999,-999,-999,-999,-999,1844,March
1844.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.017268058,-999,0.143563,-999,-0.717815,d18O,-999,-999,-999,-999,-999,-999,-999,1844,April
1844.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.967754975,-999,0.15345,-999,-0.76725,d18O,-999,-999,-999,-999,-999,-999,-999,1844,May
1844.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.9111001,-999,0.120239,-999,-0.601195,d18O,-999,-999,-999,-999,-999,-999,-999,1844,June
1844.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.967438267,-999,-0.0636,-999,0.317981,d18O,-999,-999,-999,-999,-999,-999,-999,1844,July
1844.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.915470824,-999,-0.124272,-999,0.62136,d18O,-999,-999,-999,-999,-999,-999,-999,1844,August
1844.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.646574736,-999,0.00996,-999,-0.04982235,d18O,-999,-999,-999,-999,-999,-999,-999,1844,September
1844.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.699356838,-999,0.0762,-999,-0.3808155,d18O,-999,-999,-999,-999,-999,-999,-999,1844,October
1844.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.771943878,-999,0.132254,-999,-0.66127,d18O,-999,-999,-999,-999,-999,-999,-999,1844,November
1844.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.793379433,-999,0.229848,-999,-1.14924,d18O,-999,-999,-999,-999,-999,-999,-999,1844,December
1845,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.869478182,-999,0.248378,-999,-1.24189,d18O,-999,-999,-999,-999,-999,-999,-999,1845,January
1845.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.988275706,-999,0.187568,-999,-0.93784,d18O,-999,-999,-999,-999,-999,-999,-999,1845,February
1845.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.048245255,-999,0.146774,-999,-0.73387,d18O,-999,-999,-999,-999,-999,-999,-999,1845,March
1845.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.131032805,-999,0.0298,-999,-0.1489925,d18O,-999,-999,-999,-999,-999,-999,-999,1845,April
1845.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.259335793,-999,-0.138131,-999,0.690655,d18O,-999,-999,-999,-999,-999,-999,-999,1845,May
1845.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.209089768,-999,-0.17775,-999,0.88875,d18O,-999,-999,-999,-999,-999,-999,-999,1845,June
1845.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.015328728,-999,-0.111487,-999,0.557435,d18O,-999,-999,-999,-999,-999,-999,-999,1845,July
1845.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.710927402,-999,0.0803,-999,-0.4013585,d18O,-999,-999,-999,-999,-999,-999,-999,1845,August
1845.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.3290678,-999,0.327471,-999,-1.637355,d18O,-999,-999,-999,-999,-999,-999,-999,1845,September
1845.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.492035343,-999,0.283484,-999,-1.41742,d18O,-999,-999,-999,-999,-999,-999,-999,1845,October
1845.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.655002886,-999,0.249195,-999,-1.245975,d18O,-999,-999,-999,-999,-999,-999,-999,1845,November
1845.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.788452608,-999,0.234775,-999,-1.173875,d18O,-999,-999,-999,-999,-999,-999,-999,1845,December
1846,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.875949393,-999,0.241907,-999,-1.209535,d18O,-999,-999,-999,-999,-999,-999,-999,1846,January
1846.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.955821822,-999,0.220022,-999,-1.10011,d18O,-999,-999,-999,-999,-999,-999,-999,1846,February
1846.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.018215033,-999,0.176805,-999,-0.884025,d18O,-999,-999,-999,-999,-999,-999,-999,1846,March
1846.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.050252753,-999,0.110579,-999,-0.552895,d18O,-999,-999,-999,-999,-999,-999,-999,1846,April
1846.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.973252241,-999,0.147953,-999,-0.739765,d18O,-999,-999,-999,-999,-999,-999,-999,1846,May
1846.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.896251729,-999,0.135088,-999,-0.67544,d18O,-999,-999,-999,-999,-999,-999,-999,1846,June
1846.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.774322448,-999,0.129519,-999,-0.647595,d18O,-999,-999,-999,-999,-999,-999,-999,1846,July
1846.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.623533218,-999,0.167666,-999,-0.83833,d18O,-999,-999,-999,-999,-999,-999,-999,1846,August
1846.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.472743988,-999,0.183795,-999,-0.918975,d18O,-999,-999,-999,-999,-999,-999,-999,1846,September
1846.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.524680205,-999,0.25084,-999,-1.2542,d18O,-999,-999,-999,-999,-999,-999,-999,1846,October
1846.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.845919196,-999,0.0583,-999,-0.291395,d18O,-999,-999,-999,-999,-999,-999,-999,1846,November
1846.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.910272622,-999,0.112955,-999,-0.564775,d18O,-999,-999,-999,-999,-999,-999,-999,1846,December
1847,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.078384686,-999,0.0395,-999,-0.1973555,d18O,-999,-999,-999,-999,-999,-999,-999,1847,January
1847.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.150648621,-999,0.0252,-999,-0.125978,d18O,-999,-999,-999,-999,-999,-999,-999,1847,February
1847.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.947148315,-999,0.247871,-999,-1.239355,d18O,-999,-999,-999,-999,-999,-999,-999,1847,March
1847.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.52626418,-999,0.634567,-999,-3.172835,d18O,-999,-999,-999,-999,-999,-999,-999,1847,April
1847.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.836159262,-999,0.285046,-999,-1.42523,d18O,-999,-999,-999,-999,-999,-999,-999,1847,May
1847.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.88063859,-999,0.150701,-999,-0.753505,d18O,-999,-999,-999,-999,-999,-999,-999,1847,June
1847.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.844502274,-999,0.0593,-999,-0.296699,d18O,-999,-999,-999,-999,-999,-999,-999,1847,July
1847.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.499012101,-999,0.292187,-999,-1.460935,d18O,-999,-999,-999,-999,-999,-999,-999,1847,August
1847.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.354561,-999,0.301978,-999,-1.50989,d18O,-999,-999,-999,-999,-999,-999,-999,1847,September
1847.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.356969138,-999,0.418551,-999,-2.092755,d18O,-999,-999,-999,-999,-999,-999,-999,1847,October
1847.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.359377275,-999,0.544821,-999,-2.724105,d18O,-999,-999,-999,-999,-999,-999,-999,1847,November
1847.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.3617854129999998,-999,0.661442,-999,-3.30721,d18O,-999,-999,-999,-999,-999,-999,-999,1847,December
1848,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.557403836,-999,0.560452,-999,-2.80226,d18O,-999,-999,-999,-999,-999,-999,-999,1848,January
1848.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.766332949,-999,0.409511,-999,-2.047555,d18O,-999,-999,-999,-999,-999,-999,-999,1848,February
1848.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.76948289,-999,0.425537,-999,-2.127685,d18O,-999,-999,-999,-999,-999,-999,-999,1848,March
1848.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.748119584,-999,0.412712,-999,-2.06356,d18O,-999,-999,-999,-999,-999,-999,-999,1848,April
1848.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.745059697,-999,0.376145,-999,-1.880725,d18O,-999,-999,-999,-999,-999,-999,-999,1848,May
1848.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.745190277,-999,0.286149,-999,-1.430745,d18O,-999,-999,-999,-999,-999,-999,-999,1848,June
1848.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.708971852,-999,0.19487,-999,-0.97435,d18O,-999,-999,-999,-999,-999,-999,-999,1848,July
1848.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.587263283,-999,0.203936,-999,-1.01968,d18O,-999,-999,-999,-999,-999,-999,-999,1848,August
1848.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.465554714,-999,0.190984,-999,-0.95492,d18O,-999,-999,-999,-999,-999,-999,-999,1848,September
1848.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.529639436,-999,0.24588,-999,-1.2294,d18O,-999,-999,-999,-999,-999,-999,-999,1848,October
1848.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.599310089,-999,0.304888,-999,-1.52444,d18O,-999,-999,-999,-999,-999,-999,-999,1848,November
1848.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.687787097,-999,0.335441,-999,-1.677205,d18O,-999,-999,-999,-999,-999,-999,-999,1848,December
1849,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.797344732,-999,0.320511,-999,-1.602555,d18O,-999,-999,-999,-999,-999,-999,-999,1849,January
1849.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.954926208,-999,0.220918,-999,-1.10459,d18O,-999,-999,-999,-999,-999,-999,-999,1849,February
1849.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.985305836,-999,0.209714,-999,-1.04857,d18O,-999,-999,-999,-999,-999,-999,-999,1849,March
1849.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.050217596,-999,0.110614,-999,-0.55307,d18O,-999,-999,-999,-999,-999,-999,-999,1849,April
1849.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.148599565,-999,-0.0274,-999,0.136974,d18O,-999,-999,-999,-999,-999,-999,-999,1849,May
1849.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.158645489,-999,-0.127306,-999,0.63653,d18O,-999,-999,-999,-999,-999,-999,-999,1849,June
1849.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.053203135,-999,-0.149361,-999,0.746805,d18O,-999,-999,-999,-999,-999,-999,-999,1849,July
1849.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.786114079,-999,0.00509,-999,-0.02542615,d18O,-999,-999,-999,-999,-999,-999,-999,1849,August
1849.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.662145376,-999,-0.00561,-999,0.02803085,d18O,-999,-999,-999,-999,-999,-999,-999,1849,September
1849.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.752649877,-999,0.0229,-999,-0.1143505,d18O,-999,-999,-999,-999,-999,-999,-999,1849,October
1849.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.87336628,-999,0.0308,-999,-0.154159,d18O,-999,-999,-999,-999,-999,-999,-999,1849,November
1849.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.93233768,-999,0.0909,-999,-0.4544495,d18O,-999,-999,-999,-999,-999,-999,-999,1849,December
1850,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.913878609,-999,0.203977,-999,-1.019885,d18O,-999,-999,-999,-999,-999,-999,-999,1850,January
1850.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.89619594,-999,0.279648,-999,-1.39824,d18O,-999,-999,-999,-999,-999,-999,-999,1850,February
1850.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.937954023,-999,0.257066,-999,-1.28533,d18O,-999,-999,-999,-999,-999,-999,-999,1850,March
