year,month,day,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean,Lat,Lon
1986,9,12,299.56,[[26.40999756]],0.23,0,-12.0875,96.875
1986,9,13,299.79999,[[26.64998779]],0.23,0,-12.0875,96.875
1986,9,14,299.44998,[[26.29998169]],0.22,0,-12.0875,96.875
1986,9,15,299.44998,[[26.29998169]],0.29,0,-12.0875,96.875
1986,9,16,299.5,[[26.35]],0.28,0,-12.0875,96.875
1986,9,17,299.50998,[[26.35997925]],0.26,0,-12.0875,96.875
1986,9,18,299.04999,[[25.89998779]],0.22,0,-12.0875,96.875
1986,9,19,298.97,[[25.82000122]],0.22,0,-12.0875,96.875
1986,9,20,298.91998,[[25.76998291]],0.22,0,-12.0875,96.875
1986,9,21,298.81,[[25.65999756]],0.22,0,-12.0875,96.875
1986,9,22,298.85999,[[25.70998535]],0.22,0,-12.0875,96.875
1986,9,23,298.91,[[25.76000366]],0.22,0,-12.0875,96.875
1986,9,24,299.03998,[[25.88997803]],0.23,0,-12.0875,96.875
1986,9,25,299.04999,[[25.89998779]],0.29,0,-12.0875,96.875
1986,9,26,299.00998,[[25.85997925]],0.31,0,-12.0875,96.875
1986,9,27,298.76999,[[25.61998901]],0.28,0,-12.0875,96.875
1986,9,28,298.66998,[[25.51998291]],0.27,0,-12.0875,96.875
1986,9,29,298.64999,[[25.4999939]],0.23,0,-12.0875,96.875
1986,9,30,298.57999,[[25.42998657]],0.23,0,-12.0875,96.875
1986,10,1,298.44998,[[25.29998169]],0.22,0,-12.0875,96.875
1986,10,2,298.63,[[25.48000488]],0.24,0,-12.0875,96.875
1986,10,3,298.79999,[[25.64998779]],0.24,0,-12.0875,96.875
1986,10,4,299.07001,[[25.92000732]],0.22,0,-12.0875,96.875
1986,10,5,299.07999,[[25.92998657]],0.22,0,-12.0875,96.875
1986,10,6,298.94,[[25.79000244]],0.22,0,-12.0875,96.875
1986,10,7,298.97,[[25.82000122]],0.23,0,-12.0875,96.875
1986,10,8,299,[[25.85]],0.22,0,-12.0875,96.875
1986,10,9,298.97998,[[25.82998047]],0.22,0,-12.0875,96.875
1986,10,10,299.03998,[[25.88997803]],0.22,0,-12.0875,96.875
1986,10,11,299.03998,[[25.88997803]],0.22,0,-12.0875,96.875
1986,10,12,299.00998,[[25.85997925]],0.22,0,-12.0875,96.875
1986,10,13,298.92999,[[25.77999268]],0.24,0,-12.0875,96.875
1986,10,14,298.84,[[25.68999634]],0.29,0,-12.0875,96.875
1986,10,15,299.03,[[25.87999878]],0.24,0,-12.0875,96.875
1986,10,16,299.10001,[[25.9500061]],0.23,0,-12.0875,96.875
1986,10,17,299.09,[[25.93999634]],0.23,0,-12.0875,96.875
1986,10,18,298.85999,[[25.70998535]],0.22,0,-12.0875,96.875
1986,10,19,298.84,[[25.68999634]],0.22,0,-12.0875,96.875
1986,10,20,298.85999,[[25.70998535]],0.22,0,-12.0875,96.875
1986,10,21,298.84,[[25.68999634]],0.23,0,-12.0875,96.875
1986,10,22,298.97,[[25.82000122]],0.26,0,-12.0875,96.875
1986,10,23,299.09,[[25.93999634]],0.3,0,-12.0875,96.875
1986,10,24,299.12,[[25.96999512]],0.29,0,-12.0875,96.875
1986,10,25,299.10001,[[25.9500061]],0.31,0,-12.0875,96.875
1986,10,26,298.97,[[25.82000122]],0.33,0,-12.0875,96.875
1986,10,27,298.98999,[[25.83999023]],0.26,0,-12.0875,96.875
1986,10,28,298.84,[[25.68999634]],0.22,0,-12.0875,96.875
1986,10,29,298.72,[[25.57000122]],0.22,0,-12.0875,96.875
1986,10,30,298.66,[[25.51000366]],0.22,0,-12.0875,96.875
1986,10,31,298.63998,[[25.48998413]],0.22,0,-12.0875,96.875
1986,11,1,298.67999,[[25.52999268]],0.37,0,-12.0875,96.875
1986,11,2,298.78,[[25.62999878]],0.49,0,-12.0875,96.875
1986,11,3,298.94998,[[25.79998169]],0.53,0,-12.0875,96.875
1986,11,4,299.14999,[[25.9999939]],0.5,0,-12.0875,96.875
1986,11,5,299.03,[[25.87999878]],0.28,0,-12.0875,96.875
1986,11,6,299.39999,[[26.2499939]],0.23,0,-12.0875,96.875
1986,11,7,299.72998,[[26.57998047]],0.22,0,-12.0875,96.875
1986,11,8,300.06,[[26.90999756]],0.22,0,-12.0875,96.875
1986,11,9,300.31,[[27.15999756]],0.22,0,-12.0875,96.875
1986,11,10,300.53,[[27.37999878]],0.22,0,-12.0875,96.875
1986,11,11,300.5,[[27.35]],0.23,0,-12.0875,96.875
1986,11,12,300.56,[[27.40999756]],0.23,0,-12.0875,96.875
1986,11,13,300.63,[[27.48000488]],0.22,0,-12.0875,96.875
1986,11,14,300.63998,[[27.48998413]],0.22,0,-12.0875,96.875
1986,11,15,300.41998,[[27.26998291]],0.22,0,-12.0875,96.875
1986,11,16,299.94998,[[26.79998169]],0.22,0,-12.0875,96.875
1986,11,17,299.82999,[[26.67998657]],0.22,0,-12.0875,96.875
1986,11,18,299.89999,[[26.7499939]],0.22,0,-12.0875,96.875
1986,11,19,299.89999,[[26.7499939]],0.22,0,-12.0875,96.875
1986,11,20,299.91,[[26.76000366]],0.22,0,-12.0875,96.875
1986,11,21,299.91998,[[26.76998291]],0.24,0,-12.0875,96.875
1986,11,22,300.13998,[[26.98998413]],0.22,0,-12.0875,96.875
1986,11,23,300.16,[[27.01000366]],0.22,0,-12.0875,96.875
1986,11,24,300.04999,[[26.89998779]],0.22,0,-12.0875,96.875
1986,11,25,299.79999,[[26.64998779]],0.22,0,-12.0875,96.875
1986,11,26,299.69,[[26.54000244]],0.22,0,-12.0875,96.875
1986,11,27,299.64999,[[26.4999939]],0.23,0,-12.0875,96.875
1986,11,28,299.75998,[[26.60997925]],0.25,0,-12.0875,96.875
1986,11,29,300.00998,[[26.85997925]],0.47,0,-12.0875,96.875
1986,11,30,300.19,[[27.04000244]],0.44,0,-12.0875,96.875
1986,12,1,300.25998,[[27.10997925]],0.37,0,-12.0875,96.875
1986,12,2,300.54999,[[27.39998779]],0.32,0,-12.0875,96.875
1986,12,3,299.94998,[[26.79998169]],0.27,0,-12.0875,96.875
1986,12,4,299.92999,[[26.77999268]],0.22,0,-12.0875,96.875
1986,12,5,300.03998,[[26.88997803]],0.21,0,-12.0875,96.875
1986,12,6,300.29999,[[27.14998779]],0.21,0,-12.0875,96.875
1986,12,7,300.38998,[[27.23998413]],0.21,0,-12.0875,96.875
1986,12,8,300.41998,[[27.26998291]],0.21,0,-12.0875,96.875
1986,12,9,300.41,[[27.26000366]],0.21,0,-12.0875,96.875
1986,12,10,300.37,[[27.21999512]],0.22,0,-12.0875,96.875
1986,12,11,300.34,[[27.18999634]],0.27,0,-12.0875,96.875
1986,12,12,299.67999,[[26.52999268]],0.23,0,-12.0875,96.875
1986,12,13,299.60001,[[26.4500061]],0.22,0,-12.0875,96.875
1986,12,14,299.64999,[[26.4999939]],0.21,0,-12.0875,96.875
1986,12,15,299.66998,[[26.51998291]],0.21,0,-12.0875,96.875
1986,12,16,299.66,[[26.51000366]],0.21,0,-12.0875,96.875
1986,12,17,300.10001,[[26.9500061]],0.21,0,-12.0875,96.875
1986,12,18,300.12,[[26.96999512]],0.21,0,-12.0875,96.875
1986,12,19,300.14999,[[26.9999939]],0.21,0,-12.0875,96.875
1986,12,20,300.20999,[[27.05999146]],0.21,0,-12.0875,96.875
1986,12,21,300.16998,[[27.01998291]],0.21,0,-12.0875,96.875
1986,12,22,300.09,[[26.93999634]],0.21,0,-12.0875,96.875
1986,12,23,299.95999,[[26.80999146]],0.21,0,-12.0875,96.875
1986,12,24,299.81,[[26.65999756]],0.21,0,-12.0875,96.875
1986,12,25,299.64999,[[26.4999939]],0.21,0,-12.0875,96.875
1986,12,26,299.50998,[[26.35997925]],0.22,0,-12.0875,96.875
1986,12,27,299.57999,[[26.42998657]],0.25,0,-12.0875,96.875
1986,12,28,299.63,[[26.48000488]],0.23,0,-12.0875,96.875
1986,12,29,299.79999,[[26.64998779]],0.22,0,-12.0875,96.875
1986,12,30,299.94998,[[26.79998169]],0.21,0,-12.0875,96.875
1986,12,31,299.95999,[[26.80999146]],0.21,0,-12.0875,96.875
1987,1,1,299.79999,[[26.64998779]],0.21,0,-12.0875,96.875
1987,1,2,299.75,[[26.6]],0.22,0,-12.0875,96.875
1987,1,3,299.69998,[[26.54998169]],0.21,0,-12.0875,96.875
1987,1,4,299.94,[[26.79000244]],0.5,0,-12.0875,96.875
1987,1,5,300.01999,[[26.86998901]],0.38,0,-12.0875,96.875
1987,1,6,300.29999,[[27.14998779]],0.22,0,-12.0875,96.875
1987,1,7,300.29999,[[27.14998779]],0.22,0,-12.0875,96.875
1987,1,8,300.26999,[[27.11998901]],0.22,0,-12.0875,96.875
1987,1,9,300.23999,[[27.08999023]],0.25,0,-12.0875,96.875
1987,1,10,300.19,[[27.04000244]],0.31,0,-12.0875,96.875
1987,1,11,300.09,[[26.93999634]],0.27,0,-12.0875,96.875
1987,1,12,300.06,[[26.90999756]],0.26,0,-12.0875,96.875
1987,1,13,300.06,[[26.90999756]],0.27,0,-12.0875,96.875
1987,1,14,300.32001,[[27.17000732]],0.26,0,-12.0875,96.875
1987,1,15,300.75998,[[27.60997925]],0.23,0,-12.0875,96.875
1987,1,16,300.91998,[[27.76998291]],0.22,0,-12.0875,96.875
1987,1,17,300.95999,[[27.80999146]],0.22,0,-12.0875,96.875
1987,1,18,300.82001,[[27.67000732]],0.21,0,-12.0875,96.875
1987,1,19,300.79999,[[27.64998779]],0.21,0,-12.0875,96.875
1987,1,20,300.78,[[27.62999878]],0.21,0,-12.0875,96.875
1987,1,21,300.5,[[27.35]],0.35,0,-12.0875,96.875
1987,1,22,300.57999,[[27.42998657]],0.35,0,-12.0875,96.875
1987,1,23,300.32999,[[27.17998657]],0.22,0,-12.0875,96.875
1987,1,24,300.14999,[[26.9999939]],0.21,0,-12.0875,96.875
1987,1,25,300.16,[[27.01000366]],0.21,0,-12.0875,96.875
1987,1,26,300.03998,[[26.88997803]],0.21,0,-12.0875,96.875
1987,1,27,299.98999,[[26.83999023]],0.21,0,-12.0875,96.875
1987,1,28,300.07001,[[26.92000732]],0.21,0,-12.0875,96.875
1987,1,29,300.06,[[26.90999756]],0.21,0,-12.0875,96.875
1987,1,30,300,[[26.85]],0.21,0,-12.0875,96.875
1987,1,31,300.03,[[26.87999878]],0.21,0,-12.0875,96.875
1987,2,1,300.35999,[[27.20998535]],0.21,0,-12.0875,96.875
1987,2,2,300.41998,[[27.26998291]],0.21,0,-12.0875,96.875
1987,2,3,300.56,[[27.40999756]],0.21,0,-12.0875,96.875
1987,2,4,300.85999,[[27.70998535]],0.21,0,-12.0875,96.875
1987,2,5,301.04999,[[27.89998779]],0.21,0,-12.0875,96.875
1987,2,6,301.10001,[[27.9500061]],0.21,0,-12.0875,96.875
1987,2,7,301.04999,[[27.89998779]],0.21,0,-12.0875,96.875
1987,2,8,301.17999,[[28.02999268]],0.21,0,-12.0875,96.875
1987,2,9,301.25,[[28.1]],0.21,0,-12.0875,96.875
1987,2,10,301.35999,[[28.20998535]],0.21,0,-12.0875,96.875
1987,2,11,301.64999,[[28.4999939]],0.21,0,-12.0875,96.875
1987,2,12,301.60999,[[28.45998535]],0.21,0,-12.0875,96.875
1987,2,13,301.53,[[28.37999878]],0.21,0,-12.0875,96.875
1987,2,14,301.60999,[[28.45998535]],0.21,0,-12.0875,96.875
1987,2,15,301.82999,[[28.67998657]],0.21,0,-12.0875,96.875
1987,2,16,302.01999,[[28.86998901]],0.21,0,-12.0875,96.875
1987,2,17,302.23999,[[29.08999023]],0.21,0,-12.0875,96.875
1987,2,18,301.82001,[[28.67000732]],0.21,0,-12.0875,96.875
1987,2,19,301.60999,[[28.45998535]],0.21,0,-12.0875,96.875
1987,2,20,301.44,[[28.29000244]],0.25,0,-12.0875,96.875
1987,2,21,301.60001,[[28.4500061]],0.31,0,-12.0875,96.875
1987,2,22,301.38,[[28.23000488]],0.22,0,-12.0875,96.875
1987,2,23,301.38,[[28.23000488]],0.22,0,-12.0875,96.875
1987,2,24,301.45999,[[28.30999146]],0.21,0,-12.0875,96.875
1987,2,25,301.47998,[[28.32998047]],0.21,0,-12.0875,96.875
1987,2,26,301.50998,[[28.35997925]],0.21,0,-12.0875,96.875
1987,2,27,301.47998,[[28.32998047]],0.21,0,-12.0875,96.875
1987,2,28,301.45999,[[28.30999146]],0.21,0,-12.0875,96.875
1987,3,1,301.67999,[[28.52999268]],0.22,0,-12.0875,96.875
1987,3,2,301.62,[[28.46999512]],0.23,0,-12.0875,96.875
1987,3,3,301.57001,[[28.42000732]],0.23,0,-12.0875,96.875
1987,3,4,301.51999,[[28.36998901]],0.22,0,-12.0875,96.875
1987,3,5,301.47,[[28.32000122]],0.22,0,-12.0875,96.875
1987,3,6,301.47,[[28.32000122]],0.34,0,-12.0875,96.875
1987,3,7,301.60999,[[28.45998535]],0.25,0,-12.0875,96.875
1987,3,8,301.47,[[28.32000122]],0.27,0,-12.0875,96.875
1987,3,9,301.34,[[28.18999634]],0.25,0,-12.0875,96.875
1987,3,10,301.64999,[[28.4999939]],0.23,0,-12.0875,96.875
1987,3,11,301.72,[[28.57000122]],0.23,0,-12.0875,96.875
1987,3,12,301.63998,[[28.48998413]],0.25,0,-12.0875,96.875
1987,3,13,301.57001,[[28.42000732]],0.22,0,-12.0875,96.875
1987,3,14,301.60001,[[28.4500061]],0.23,0,-12.0875,96.875
1987,3,15,301.63,[[28.48000488]],0.22,0,-12.0875,96.875
1987,3,16,301.63,[[28.48000488]],0.22,0,-12.0875,96.875
1987,3,17,301.59,[[28.43999634]],0.22,0,-12.0875,96.875
1987,3,18,301.50998,[[28.35997925]],0.22,0,-12.0875,96.875
1987,3,19,301.56,[[28.40999756]],0.3,0,-12.0875,96.875
1987,3,20,301.63,[[28.48000488]],0.36,0,-12.0875,96.875
1987,3,21,301.76999,[[28.61998901]],0.3,0,-12.0875,96.875
1987,3,22,301.75998,[[28.60997925]],0.28,0,-12.0875,96.875
1987,3,23,301.73999,[[28.58999023]],0.23,0,-12.0875,96.875
1987,3,24,301.54999,[[28.39998779]],0.22,0,-12.0875,96.875
1987,3,25,301.38,[[28.23000488]],0.22,0,-12.0875,96.875
1987,3,26,301.22998,[[28.07998047]],0.22,0,-12.0875,96.875
1987,3,27,301.13,[[27.98000488]],0.22,0,-12.0875,96.875
1987,3,28,301.23999,[[28.08999023]],0.22,0,-12.0875,96.875
1987,3,29,301.54999,[[28.39998779]],0.22,0,-12.0875,96.875
1987,3,30,301.67999,[[28.52999268]],0.22,0,-12.0875,96.875
1987,3,31,301.69998,[[28.54998169]],0.22,0,-12.0875,96.875
1987,4,1,301.76999,[[28.61998901]],0.29,0,-12.0875,96.875
1987,4,2,301.87,[[28.71999512]],0.24,0,-12.0875,96.875
1987,4,3,301.85001,[[28.7000061]],0.22,0,-12.0875,96.875
1987,4,4,301.66998,[[28.51998291]],0.22,0,-12.0875,96.875
1987,4,5,301.63,[[28.48000488]],0.22,0,-12.0875,96.875
1987,4,6,301.63998,[[28.48998413]],0.22,0,-12.0875,96.875
1987,4,7,301.72,[[28.57000122]],0.22,0,-12.0875,96.875
1987,4,8,301.97,[[28.82000122]],0.28,0,-12.0875,96.875
1987,4,9,302.53,[[29.37999878]],0.22,0,-12.0875,96.875
1987,4,10,302.22,[[29.07000122]],0.22,0,-12.0875,96.875
1987,4,11,302.25,[[29.1]],0.22,0,-12.0875,96.875
1987,4,12,302.19998,[[29.04998169]],0.22,0,-12.0875,96.875
1987,4,13,302.16998,[[29.01998291]],0.23,0,-12.0875,96.875
1987,4,14,302.37,[[29.21999512]],0.29,0,-12.0875,96.875
1987,4,15,302.32001,[[29.17000732]],0.26,0,-12.0875,96.875
1987,4,16,302.10999,[[28.95998535]],0.27,0,-12.0875,96.875
1987,4,17,301.84,[[28.68999634]],0.25,0,-12.0875,96.875
1987,4,18,302,[[28.85]],0.24,0,-12.0875,96.875
1987,4,19,302.29999,[[29.14998779]],0.25,0,-12.0875,96.875
1987,4,20,302.59,[[29.43999634]],0.22,0,-12.0875,96.875
1987,4,21,302.53,[[29.37999878]],0.23,0,-12.0875,96.875
1987,4,22,302.32001,[[29.17000732]],0.23,0,-12.0875,96.875
1987,4,23,302.25,[[29.1]],0.23,0,-12.0875,96.875
1987,4,24,302.07999,[[28.92998657]],0.22,0,-12.0875,96.875
1987,4,25,301.97998,[[28.82998047]],0.25,0,-12.0875,96.875
1987,4,26,301.72,[[28.57000122]],0.27,0,-12.0875,96.875
1987,4,27,301.72,[[28.57000122]],0.22,0,-12.0875,96.875
1987,4,28,301.63998,[[28.48998413]],0.22,0,-12.0875,96.875
1987,4,29,301.72,[[28.57000122]],0.22,0,-12.0875,96.875
1987,4,30,301.69998,[[28.54998169]],0.23,0,-12.0875,96.875
1987,5,1,301.69,[[28.54000244]],0.22,0,-12.0875,96.875
1987,5,2,301.85001,[[28.7000061]],0.24,0,-12.0875,96.875
1987,5,3,301.84,[[28.68999634]],0.23,0,-12.0875,96.875
1987,5,4,302.17999,[[29.02999268]],0.23,0,-12.0875,96.875
1987,5,5,301.66,[[28.51000366]],0.22,0,-12.0875,96.875
1987,5,6,301.63998,[[28.48998413]],0.22,0,-12.0875,96.875
1987,5,7,301.69,[[28.54000244]],0.22,0,-12.0875,96.875
1987,5,8,301.76999,[[28.61998901]],0.23,0,-12.0875,96.875
1987,5,9,301.91998,[[28.76998291]],0.28,0,-12.0875,96.875
1987,5,10,301.87,[[28.71999512]],0.31,0,-12.0875,96.875
1987,5,11,301.94,[[28.79000244]],0.44,0,-12.0875,96.875
1987,5,12,301.97,[[28.82000122]],0.44,0,-12.0875,96.875
1987,5,13,302.20999,[[29.05999146]],0.29,0,-12.0875,96.875
1987,5,14,302.19998,[[29.04998169]],0.29,0,-12.0875,96.875
1987,5,15,301.82999,[[28.67998657]],0.25,0,-12.0875,96.875
1987,5,16,301.66,[[28.51000366]],0.22,0,-12.0875,96.875
1987,5,17,301.75,[[28.6]],0.22,0,-12.0875,96.875
1987,5,18,301.63998,[[28.48998413]],0.22,0,-12.0875,96.875
1987,5,19,301.60999,[[28.45998535]],0.22,0,-12.0875,96.875
1987,5,20,301.57999,[[28.42998657]],0.22,0,-12.0875,96.875
1987,5,21,301.5,[[28.35]],0.22,0,-12.0875,96.875
1987,5,22,301.63998,[[28.48998413]],0.24,0,-12.0875,96.875
1987,5,23,301.54999,[[28.39998779]],0.24,0,-12.0875,96.875
1987,5,24,301.73999,[[28.58999023]],0.22,0,-12.0875,96.875
1987,5,25,301.81,[[28.65999756]],0.22,0,-12.0875,96.875
1987,5,26,301.66998,[[28.51998291]],0.22,0,-12.0875,96.875
1987,5,27,301.63998,[[28.48998413]],0.22,0,-12.0875,96.875
1987,5,28,301.72998,[[28.57998047]],0.22,0,-12.0875,96.875
1987,5,29,301.89999,[[28.7499939]],0.22,0,-12.0875,96.875
1987,5,30,302.13,[[28.98000488]],0.22,0,-12.0875,96.875
1987,5,31,302.10999,[[28.95998535]],0.23,0,-12.0875,96.875
1987,6,1,301.89999,[[28.7499939]],0.21,0,-12.0875,96.875
1987,6,2,302.22,[[29.07000122]],0.22,0,-12.0875,96.875
1987,6,3,302.03998,[[28.88997803]],0.21,0,-12.0875,96.875
1987,6,4,301.82001,[[28.67000732]],0.21,0,-12.0875,96.875
1987,6,5,301.75998,[[28.60997925]],0.21,0,-12.0875,96.875
1987,6,6,301.60001,[[28.4500061]],0.22,0,-12.0875,96.875
1987,6,7,301.63,[[28.48000488]],0.26,0,-12.0875,96.875
1987,6,8,301.64999,[[28.4999939]],0.26,0,-12.0875,96.875
1987,6,9,301.54999,[[28.39998779]],0.3,0,-12.0875,96.875
1987,6,10,301.50998,[[28.35997925]],0.28,0,-12.0875,96.875
1987,6,11,301.17999,[[28.02999268]],0.22,0,-12.0875,96.875
1987,6,12,301.25998,[[28.10997925]],0.22,0,-12.0875,96.875
1987,6,13,301.37,[[28.21999512]],0.21,0,-12.0875,96.875
1987,6,14,301.39999,[[28.2499939]],0.21,0,-12.0875,96.875
1987,6,15,301.35999,[[28.20998535]],0.22,0,-12.0875,96.875
1987,6,16,301.31,[[28.15999756]],0.23,0,-12.0875,96.875
1987,6,17,301.32999,[[28.17998657]],0.32,0,-12.0875,96.875
1987,6,18,301.35999,[[28.20998535]],0.44,0,-12.0875,96.875
1987,6,19,301.25,[[28.1]],0.49,0,-12.0875,96.875
1987,6,20,301.06,[[27.90999756]],0.54,0,-12.0875,96.875
1987,6,21,300.97,[[27.82000122]],0.55,0,-12.0875,96.875
1987,6,22,301.28,[[28.12999878]],0.5,0,-12.0875,96.875
1987,6,23,301.17999,[[28.02999268]],0.4,0,-12.0875,96.875
1987,6,24,301.07001,[[27.92000732]],0.27,0,-12.0875,96.875
1987,6,25,300.98999,[[27.83999023]],0.25,0,-12.0875,96.875
1987,6,26,301,[[27.85]],0.21,0,-12.0875,96.875
1987,6,27,300.92999,[[27.77999268]],0.21,0,-12.0875,96.875
1987,6,28,300.88,[[27.73000488]],0.22,0,-12.0875,96.875
1987,6,29,301.00998,[[27.85997925]],0.21,0,-12.0875,96.875
1987,6,30,300.98999,[[27.83999023]],0.21,0,-12.0875,96.875
1987,7,1,300.94998,[[27.79998169]],0.22,0,-12.0875,96.875
1987,7,2,300.89999,[[27.7499939]],0.22,0,-12.0875,96.875
1987,7,3,300.89999,[[27.7499939]],0.21,0,-12.0875,96.875
1987,7,4,300.91998,[[27.76998291]],0.21,0,-12.0875,96.875
1987,7,5,301.07001,[[27.92000732]],0.21,0,-12.0875,96.875
1987,7,6,301.14999,[[27.9999939]],0.21,0,-12.0875,96.875
1987,7,7,301.13998,[[27.98998413]],0.21,0,-12.0875,96.875
1987,7,8,301.14999,[[27.9999939]],0.21,0,-12.0875,96.875
1987,7,9,301.29999,[[28.14998779]],0.27,0,-12.0875,96.875
1987,7,10,301.32999,[[28.17998657]],0.26,0,-12.0875,96.875
1987,7,11,301.28998,[[28.13997803]],0.22,0,-12.0875,96.875
1987,7,12,301.13998,[[27.98998413]],0.22,0,-12.0875,96.875
1987,7,13,301.29999,[[28.14998779]],0.21,0,-12.0875,96.875
1987,7,14,301.5,[[28.35]],0.21,0,-12.0875,96.875
1987,7,15,301.5,[[28.35]],0.22,0,-12.0875,96.875
1987,7,16,301.23999,[[28.08999023]],0.21,0,-12.0875,96.875
1987,7,17,301.07001,[[27.92000732]],0.22,0,-12.0875,96.875
1987,7,18,300.82999,[[27.67998657]],0.23,0,-12.0875,96.875
1987,7,19,300.78,[[27.62999878]],0.23,0,-12.0875,96.875
1987,7,20,301.03,[[27.87999878]],0.21,0,-12.0875,96.875
1987,7,21,300.78998,[[27.63997803]],0.22,0,-12.0875,96.875
1987,7,22,300.67999,[[27.52999268]],0.21,0,-12.0875,96.875
1987,7,23,300.66,[[27.51000366]],0.22,0,-12.0875,96.875
1987,7,24,300.50998,[[27.35997925]],0.26,0,-12.0875,96.875
1987,7,25,300.60999,[[27.45998535]],0.27,0,-12.0875,96.875
1987,7,26,300.78998,[[27.63997803]],0.29,0,-12.0875,96.875
1987,7,27,300.82999,[[27.67998657]],0.32,0,-12.0875,96.875
1987,7,28,300.75,[[27.6]],0.3,0,-12.0875,96.875
1987,7,29,300.91,[[27.76000366]],0.26,0,-12.0875,96.875
1987,7,30,300.91998,[[27.76998291]],0.23,0,-12.0875,96.875
1987,7,31,300.79999,[[27.64998779]],0.22,0,-12.0875,96.875
1987,8,1,300.47998,[[27.32998047]],0.22,0,-12.0875,96.875
1987,8,2,300.22998,[[27.07998047]],0.22,0,-12.0875,96.875
1987,8,3,300.44998,[[27.29998169]],0.21,0,-12.0875,96.875
1987,8,4,300.84,[[27.68999634]],0.21,0,-12.0875,96.875
1987,8,5,300.94,[[27.79000244]],0.23,0,-12.0875,96.875
1987,8,6,300.38,[[27.23000488]],0.22,0,-12.0875,96.875
1987,8,7,299.87,[[26.71999512]],0.21,0,-12.0875,96.875
1987,8,8,299.79999,[[26.64998779]],0.22,0,-12.0875,96.875
1987,8,9,300.07999,[[26.92998657]],0.21,0,-12.0875,96.875
1987,8,10,300.12,[[26.96999512]],0.21,0,-12.0875,96.875
1987,8,11,300.04999,[[26.89998779]],0.21,0,-12.0875,96.875
1987,8,12,299.78,[[26.62999878]],0.21,0,-12.0875,96.875
1987,8,13,299.63,[[26.48000488]],0.22,0,-12.0875,96.875
1987,8,14,299.53998,[[26.38997803]],0.23,0,-12.0875,96.875
1987,8,15,299.66,[[26.51000366]],0.24,0,-12.0875,96.875
1987,8,16,299.82001,[[26.67000732]],0.25,0,-12.0875,96.875
1987,8,17,299.88998,[[26.73998413]],0.37,0,-12.0875,96.875
1987,8,18,299.87,[[26.71999512]],0.32,0,-12.0875,96.875
1987,8,19,299.48999,[[26.33999023]],0.24,0,-12.0875,96.875
1987,8,20,299.57001,[[26.42000732]],0.22,0,-12.0875,96.875
1987,8,21,299.60999,[[26.45998535]],0.22,0,-12.0875,96.875
1987,8,22,299.64999,[[26.4999939]],0.22,0,-12.0875,96.875
1987,8,23,299.78998,[[26.63997803]],0.55,0,-12.0875,96.875
1987,8,24,299.87,[[26.71999512]],0.38,0,-12.0875,96.875
1987,8,25,299.92999,[[26.77999268]],0.3,0,-12.0875,96.875
1987,8,26,299.41998,[[26.26998291]],0.22,0,-12.0875,96.875
1987,8,27,299.72,[[26.57000122]],0.22,0,-12.0875,96.875
1987,8,28,299.97998,[[26.82998047]],0.22,0,-12.0875,96.875
1987,8,29,300.09,[[26.93999634]],0.22,0,-12.0875,96.875
1987,8,30,300.03,[[26.87999878]],0.22,0,-12.0875,96.875
1987,8,31,299.94,[[26.79000244]],0.22,0,-12.0875,96.875
1987,9,1,299.88,[[26.73000488]],0.22,0,-12.0875,96.875
1987,9,2,299.91,[[26.76000366]],0.22,0,-12.0875,96.875
1987,9,3,299.85999,[[26.70998535]],0.24,0,-12.0875,96.875
1987,9,4,299.91998,[[26.76998291]],0.25,0,-12.0875,96.875
1987,9,5,300.07001,[[26.92000732]],0.27,0,-12.0875,96.875
1987,9,6,299.94,[[26.79000244]],0.23,0,-12.0875,96.875
1987,9,7,299.84,[[26.68999634]],0.22,0,-12.0875,96.875
1987,9,8,299.75,[[26.6]],0.22,0,-12.0875,96.875
1987,9,9,299.66,[[26.51000366]],0.22,0,-12.0875,96.875
1987,9,10,299.59,[[26.43999634]],0.22,0,-12.0875,96.875
1987,9,11,299.60999,[[26.45998535]],0.22,0,-12.0875,96.875
1987,9,12,299.51999,[[26.36998901]],0.22,0,-12.0875,96.875
1987,9,13,299.35001,[[26.2000061]],0.25,0,-12.0875,96.875
1987,9,14,299.32999,[[26.17998657]],0.31,0,-12.0875,96.875
1987,9,15,299.22998,[[26.07998047]],0.32,0,-12.0875,96.875
1987,9,16,299.10001,[[25.9500061]],0.22,0,-12.0875,96.875
1987,9,17,299.13,[[25.98000488]],0.22,0,-12.0875,96.875
1987,9,18,299.20999,[[26.05999146]],0.22,0,-12.0875,96.875
1987,9,19,299.34,[[26.18999634]],0.22,0,-12.0875,96.875
1987,9,20,299.38,[[26.23000488]],0.22,0,-12.0875,96.875
1987,9,21,299.32001,[[26.17000732]],0.22,0,-12.0875,96.875
1987,9,22,299.62,[[26.46999512]],0.22,0,-12.0875,96.875
1987,9,23,299.75998,[[26.60997925]],0.22,0,-12.0875,96.875
1987,9,24,299.88,[[26.73000488]],0.22,0,-12.0875,96.875
1987,9,25,299.85999,[[26.70998535]],0.22,0,-12.0875,96.875
1987,9,26,299.66998,[[26.51998291]],0.22,0,-12.0875,96.875
1987,9,27,300.04999,[[26.89998779]],0.22,0,-12.0875,96.875
