sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,date
23.37,-21.91,113.97,2001-08-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.150000000000002,-21.91,113.97,2001-08-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.28,-21.91,113.97,2001-08-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.330000000000002,-21.91,113.97,2001-08-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.330000000000002,-21.91,113.97,2001-08-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.23,-21.91,113.97,2001-08-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.25,-21.91,113.97,2001-08-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.34,-21.91,113.97,2001-08-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.47,-21.91,113.97,2001-08-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.490000000000002,-21.91,113.97,2001-08-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.53,-21.91,113.97,2001-08-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.61,-21.91,113.97,2001-08-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.61,-21.91,113.97,2001-08-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.56,-21.91,113.97,2001-08-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.51,-21.91,113.97,2001-08-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.47,-21.91,113.97,2001-08-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.47,-21.91,113.97,2001-08-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.46,-21.91,113.97,2001-08-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.73,-21.91,113.97,2001-08-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.85,-21.91,113.97,2001-08-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.57,-21.91,113.97,2001-08-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Aug
23.05,-21.91,113.97,2001-09-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.990000000000002,-21.91,113.97,2001-09-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.82,-21.91,113.97,2001-09-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.27,-21.91,113.97,2001-09-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.3,-21.91,113.97,2001-09-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.25,-21.91,113.97,2001-09-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.93,-21.91,113.97,2001-09-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.89,-21.91,113.97,2001-09-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.900000000000002,-21.91,113.97,2001-09-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.39,-21.91,113.97,2001-09-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.37,-21.91,113.97,2001-09-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.34,-21.91,113.97,2001-09-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.7,-21.91,113.97,2001-09-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.79,-21.91,113.97,2001-09-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.75,-21.91,113.97,2001-09-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.740000000000002,-21.91,113.97,2001-09-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.64,-21.91,113.97,2001-09-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.72,-21.91,113.97,2001-09-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.56,-21.91,113.97,2001-09-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.79,-21.91,113.97,2001-09-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.98,-21.91,113.97,2001-09-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.04,-21.91,113.97,2001-09-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.91,-21.91,113.97,2001-09-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.88,-21.91,113.97,2001-09-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
22.89,-21.91,113.97,2001-09-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.240000000000002,-21.91,113.97,2001-09-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.3,-21.91,113.97,2001-09-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.27,-21.91,113.97,2001-09-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.21,-21.91,113.97,2001-09-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.32,-21.91,113.97,2001-09-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Sep
23.13,-21.91,113.97,2001-10-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.01,-21.91,113.97,2001-10-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.02,-21.91,113.97,2001-10-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.12,-21.91,113.97,2001-10-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.28,-21.91,113.97,2001-10-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.23,-21.91,113.97,2001-10-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.18,-21.91,113.97,2001-10-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.23,-21.91,113.97,2001-10-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.580000000000002,-21.91,113.97,2001-10-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.580000000000002,-21.91,113.97,2001-10-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.59,-21.91,113.97,2001-10-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.32,-21.91,113.97,2001-10-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.26,-21.91,113.97,2001-10-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.22,-21.91,113.97,2001-10-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.18,-21.91,113.97,2001-10-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.14,-21.91,113.97,2001-10-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.16,-21.91,113.97,2001-10-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.16,-21.91,113.97,2001-10-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.18,-21.91,113.97,2001-10-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.23,-21.91,113.97,2001-10-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.21,-21.91,113.97,2001-10-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.32,-21.91,113.97,2001-10-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.27,-21.91,113.97,2001-10-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.2,-21.91,113.97,2001-10-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.080000000000002,-21.91,113.97,2001-10-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.01,-21.91,113.97,2001-10-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.150000000000002,-21.91,113.97,2001-10-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.19,-21.91,113.97,2001-10-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.1,-21.91,113.97,2001-10-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.16,-21.91,113.97,2001-10-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.39,-21.91,113.97,2001-10-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Oct
23.47,-21.91,113.97,2001-11-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.51,-21.91,113.97,2001-11-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.29,-21.91,113.97,2001-11-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.31,-21.91,113.97,2001-11-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.31,-21.91,113.97,2001-11-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.34,-21.91,113.97,2001-11-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.400000000000002,-21.91,113.97,2001-11-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.62,-21.91,113.97,2001-11-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.75,-21.91,113.97,2001-11-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.53,-21.91,113.97,2001-11-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.79,-21.91,113.97,2001-11-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.150000000000002,-21.91,113.97,2001-11-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.23,-21.91,113.97,2001-11-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.17,-21.91,113.97,2001-11-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.25,-21.91,113.97,2001-11-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.240000000000002,-21.91,113.97,2001-11-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.22,-21.91,113.97,2001-11-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.2,-21.91,113.97,2001-11-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
24.02,-21.91,113.97,2001-11-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.95,-21.91,113.97,2001-11-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.82,-21.91,113.97,2001-11-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.59,-21.91,113.97,2001-11-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.48,-21.91,113.97,2001-11-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.400000000000002,-21.91,113.97,2001-11-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
22.650000000000002,-21.91,113.97,2001-11-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
22.68,-21.91,113.97,2001-11-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
22.93,-21.91,113.97,2001-11-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.51,-21.91,113.97,2001-11-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.650000000000002,-21.91,113.97,2001-11-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.78,-21.91,113.97,2001-11-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Nov
23.76,-21.91,113.97,2001-12-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.5,-21.91,113.97,2001-12-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.36,-21.91,113.97,2001-12-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.22,-21.91,113.97,2001-12-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.03,-21.91,113.97,2001-12-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.080000000000002,-21.91,113.97,2001-12-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.14,-21.91,113.97,2001-12-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.2,-21.91,113.97,2001-12-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.12,-21.91,113.97,2001-12-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.09,-21.91,113.97,2001-12-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.54,-21.91,113.97,2001-12-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.72,-21.91,113.97,2001-12-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.88,-21.91,113.97,2001-12-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.3,-21.91,113.97,2001-12-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.310000000000002,-21.91,113.97,2001-12-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.3,-21.91,113.97,2001-12-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.27,-21.91,113.97,2001-12-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.38,-21.91,113.97,2001-12-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.5,-21.91,113.97,2001-12-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.59,-21.91,113.97,2001-12-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.85,-21.91,113.97,2001-12-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.8,-21.91,113.97,2001-12-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.97,-21.91,113.97,2001-12-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.7,-21.91,113.97,2001-12-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.580000000000002,-21.91,113.97,2001-12-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
24.490000000000002,-21.91,113.97,2001-12-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.96,-21.91,113.97,2001-12-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.87,-21.91,113.97,2001-12-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.81,-21.91,113.97,2001-12-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.72,-21.91,113.97,2001-12-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.68,-21.91,113.97,2001-12-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2001-Dec
23.69,-21.91,113.97,2002-01-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
23.63,-21.91,113.97,2002-01-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.01,-21.91,113.97,2002-01-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.38,-21.91,113.97,2002-01-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.560000000000002,-21.91,113.97,2002-01-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.560000000000002,-21.91,113.97,2002-01-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.57,-21.91,113.97,2002-01-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.650000000000002,-21.91,113.97,2002-01-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.3,-21.91,113.97,2002-01-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.11,-21.91,113.97,2002-01-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.01,-21.91,113.97,2002-01-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
23.75,-21.91,113.97,2002-01-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
23.79,-21.91,113.97,2002-01-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
23.76,-21.91,113.97,2002-01-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.1,-21.91,113.97,2002-01-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.150000000000002,-21.91,113.97,2002-01-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.22,-21.91,113.97,2002-01-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.44,-21.91,113.97,2002-01-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.54,-21.91,113.97,2002-01-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.82,-21.91,113.97,2002-01-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.68,-21.91,113.97,2002-01-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
24.96,-21.91,113.97,2002-01-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.03,-21.91,113.97,2002-01-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.310000000000002,-21.91,113.97,2002-01-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.330000000000002,-21.91,113.97,2002-01-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.34,-21.91,113.97,2002-01-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.310000000000002,-21.91,113.97,2002-01-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.42,-21.91,113.97,2002-01-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.34,-21.91,113.97,2002-01-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.51,-21.91,113.97,2002-01-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.6,-21.91,113.97,2002-01-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Jan
25.73,-21.91,113.97,2002-02-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
25.47,-21.91,113.97,2002-02-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
25.43,-21.91,113.97,2002-02-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.19,-21.91,113.97,2002-02-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.810000000000002,-21.91,113.97,2002-02-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.76,-21.91,113.97,2002-02-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.26,-21.91,113.97,2002-02-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.09,-21.91,113.97,2002-02-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.23,-21.91,113.97,2002-02-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.3,-21.91,113.97,2002-02-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.240000000000002,-21.91,113.97,2002-02-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
26.41,-21.91,113.97,2002-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
25.98,-21.91,113.97,2002-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2002-Feb
